bib,name,status,category,sex,country,Départ,P7,Cresse,Rozier,Truel,St André,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,Arrivée,MassebiauD
3896,Hugues DE LA ROULIERE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:23:03.000+00:00,2023-10-20T06:28:33.000+00:00,2023-10-20T08:13:31.000+00:00,2023-10-20T10:25:36.000+00:00,2023-10-20T13:23:31.000+00:00,2023-10-20T15:29:43.000+00:00,2023-10-20T17:24:14.000+00:00,2023-10-20T19:16:08.000+00:00,2023-10-20T20:07:13.000+00:00,2023-10-20T21:09:03.000+00:00,2023-10-20T22:30:19.000+00:00,
3786,David CAVRON,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:14:39.000+00:00,2023-10-20T06:12:27.000+00:00,2023-10-20T07:50:27.000+00:00,2023-10-20T09:50:19.000+00:00,2023-10-20T12:41:06.000+00:00,2023-10-20T15:01:20.000+00:00,2023-10-20T16:57:51.000+00:00,2023-10-20T19:18:44.000+00:00,2023-10-20T20:06:14.000+00:00,2023-10-20T21:07:47.000+00:00,2023-10-20T22:30:20.000+00:00,
3811,Raphael MARY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:28:15.000+00:00,2023-10-20T06:37:00.000+00:00,2023-10-20T08:48:16.000+00:00,2023-10-20T11:07:36.000+00:00,2023-10-20T13:47:31.000+00:00,2023-10-20T15:49:25.000+00:00,2023-10-20T17:41:45.000+00:00,2023-10-20T19:29:26.000+00:00,2023-10-20T20:14:53.000+00:00,2023-10-20T21:13:10.000+00:00,2023-10-20T22:30:28.000+00:00,
4117,Philippe REQUIRAND,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:01.000+00:00,2023-10-20T06:44:24.000+00:00,2023-10-20T08:43:32.000+00:00,2023-10-20T11:03:24.000+00:00,2023-10-20T13:51:28.000+00:00,2023-10-20T15:56:50.000+00:00,2023-10-20T17:51:19.000+00:00,2023-10-20T19:38:19.000+00:00,2023-10-20T20:21:56.000+00:00,2023-10-20T21:26:40.000+00:00,2023-10-20T22:30:34.000+00:00,
3719,Frederic LANGLOIS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:28:08.000+00:00,2023-10-20T06:38:56.000+00:00,2023-10-20T08:25:49.000+00:00,2023-10-20T10:36:51.000+00:00,2023-10-20T13:26:45.000+00:00,2023-10-20T15:35:54.000+00:00,2023-10-20T17:22:54.000+00:00,2023-10-20T19:26:20.000+00:00,2023-10-20T20:18:41.000+00:00,2023-10-20T21:15:12.000+00:00,2023-10-20T22:30:52.000+00:00,
4088,Bruno FAIN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:35:48.000+00:00,2023-10-20T06:52:39.000+00:00,2023-10-20T08:44:02.000+00:00,2023-10-20T11:03:46.000+00:00,2023-10-20T14:03:09.000+00:00,2023-10-20T16:01:22.000+00:00,2023-10-20T17:48:05.000+00:00,2023-10-20T19:33:00.000+00:00,2023-10-20T20:21:11.000+00:00,2023-10-20T21:18:33.000+00:00,2023-10-20T22:31:23.000+00:00,
3637,Margot DESHOULIERES,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:10:24.000+00:00,2023-10-20T06:16:32.000+00:00,2023-10-20T08:00:02.000+00:00,2023-10-20T10:12:31.000+00:00,2023-10-20T12:55:21.000+00:00,2023-10-20T14:55:31.000+00:00,2023-10-20T16:52:09.000+00:00,2023-10-20T18:58:49.000+00:00,2023-10-20T19:53:12.000+00:00,2023-10-20T20:57:11.000+00:00,2023-10-20T22:31:32.000+00:00,
3617,Philippe HARGUINDEGUY,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:09:30.000+00:00,2023-10-20T06:15:26.000+00:00,2023-10-20T08:02:29.000+00:00,2023-10-20T10:11:28.000+00:00,2023-10-20T13:02:15.000+00:00,2023-10-20T15:09:29.000+00:00,2023-10-20T17:02:23.000+00:00,2023-10-20T19:05:39.000+00:00,2023-10-20T19:58:31.000+00:00,2023-10-20T20:55:51.000+00:00,2023-10-20T22:31:50.000+00:00,
4038,Charles RYCKEBOER,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:34:37.000+00:00,2023-10-20T06:42:27.000+00:00,2023-10-20T08:29:54.000+00:00,2023-10-20T10:42:23.000+00:00,2023-10-20T13:37:16.000+00:00,2023-10-20T15:31:37.000+00:00,2023-10-20T17:33:52.000+00:00,2023-10-20T19:27:24.000+00:00,2023-10-20T20:12:28.000+00:00,2023-10-20T21:18:45.000+00:00,2023-10-20T22:31:55.000+00:00,
3033,Frederic CASSARO,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:02:45.000+00:00,2023-10-20T05:59:10.000+00:00,2023-10-20T07:29:54.000+00:00,2023-10-20T09:41:02.000+00:00,2023-10-20T12:32:35.000+00:00,2023-10-20T14:33:11.000+00:00,2023-10-20T16:33:28.000+00:00,2023-10-20T18:49:13.000+00:00,2023-10-20T19:52:32.000+00:00,2023-10-20T21:09:47.000+00:00,2023-10-20T22:32:02.000+00:00,
4198,Bastien DENGREVILLE,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:29:39.000+00:00,2023-10-20T06:41:43.000+00:00,2023-10-20T08:30:33.000+00:00,2023-10-20T10:44:56.000+00:00,2023-10-20T13:40:32.000+00:00,2023-10-20T15:40:08.000+00:00,2023-10-20T17:23:48.000+00:00,2023-10-20T19:25:37.000+00:00,2023-10-20T20:10:04.000+00:00,2023-10-20T21:09:09.000+00:00,2023-10-20T22:32:57.000+00:00,
3559,Jean MASSON,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:48.000+00:00,2023-10-20T06:08:38.000+00:00,2023-10-20T07:53:45.000+00:00,2023-10-20T09:59:58.000+00:00,2023-10-20T12:43:30.000+00:00,2023-10-20T14:57:52.000+00:00,2023-10-20T17:01:42.000+00:00,2023-10-20T19:17:50.000+00:00,2023-10-20T20:07:25.000+00:00,2023-10-20T21:12:57.000+00:00,2023-10-20T22:33:09.000+00:00,
3375,Francois LE JEUNE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:09:57.000+00:00,2023-10-20T06:14:20.000+00:00,2023-10-20T07:58:36.000+00:00,2023-10-20T10:06:47.000+00:00,2023-10-20T12:54:23.000+00:00,2023-10-20T15:05:15.000+00:00,2023-10-20T17:18:11.000+00:00,2023-10-20T19:16:28.000+00:00,2023-10-20T20:10:45.000+00:00,2023-10-20T21:19:54.000+00:00,2023-10-20T22:38:54.000+00:00,
3428,Alexandre MONNERON,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:08:48.000+00:00,2023-10-20T06:12:27.000+00:00,2023-10-20T07:58:02.000+00:00,2023-10-20T10:05:04.000+00:00,2023-10-20T12:55:56.000+00:00,2023-10-20T15:10:30.000+00:00,2023-10-20T16:57:39.000+00:00,2023-10-20T19:20:36.000+00:00,2023-10-20T20:15:57.000+00:00,2023-10-20T21:18:58.000+00:00,2023-10-21T01:24:52.000+00:00,
3552,Sébastien JAMME,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:11:07.000+00:00,2023-10-20T06:09:13.000+00:00,2023-10-20T07:33:38.000+00:00,2023-10-20T09:22:42.000+00:00,2023-10-20T12:03:45.000+00:00,2023-10-20T15:29:25.000+00:00,2023-10-20T17:05:07.000+00:00,2023-10-20T18:54:41.000+00:00,2023-10-20T19:56:17.000+00:00,2023-10-20T20:56:54.000+00:00,2023-10-20T22:35:16.000+00:00,
4080,Vincent ROUAULT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:23.000+00:00,2023-10-20T06:30:40.000+00:00,2023-10-20T08:22:58.000+00:00,2023-10-20T10:33:57.000+00:00,2023-10-20T13:20:35.000+00:00,2023-10-20T15:34:01.000+00:00,2023-10-20T17:23:14.000+00:00,2023-10-20T19:20:09.000+00:00,2023-10-20T20:06:14.000+00:00,2023-10-20T21:21:18.000+00:00,2023-10-20T22:39:19.000+00:00,
3347,Aurelien KRAKOWCSKY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:40.000+00:00,2023-10-20T05:54:26.000+00:00,2023-10-20T07:22:46.000+00:00,2023-10-20T09:17:20.000+00:00,2023-10-20T12:19:28.000+00:00,2023-10-20T14:38:20.000+00:00,2023-10-20T16:44:46.000+00:00,2023-10-20T19:08:53.000+00:00,2023-10-20T20:04:02.000+00:00,2023-10-20T21:05:30.000+00:00,2023-10-20T22:40:41.000+00:00,
3856,Maxime GABORIEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:03.000+00:00,2023-10-20T06:33:38.000+00:00,2023-10-20T08:18:17.000+00:00,2023-10-20T10:25:21.000+00:00,2023-10-20T13:10:17.000+00:00,2023-10-20T15:12:11.000+00:00,2023-10-20T17:11:23.000+00:00,2023-10-20T19:10:17.000+00:00,2023-10-20T20:02:54.000+00:00,2023-10-20T21:09:12.000+00:00,2023-10-20T22:51:52.000+00:00,
4209,Nicolas RETAILLEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:23:05.000+00:00,2023-10-20T06:29:08.000+00:00,2023-10-20T08:19:32.000+00:00,2023-10-20T10:25:22.000+00:00,2023-10-20T13:10:17.000+00:00,2023-10-20T15:12:13.000+00:00,2023-10-20T17:13:15.000+00:00,2023-10-20T19:10:19.000+00:00,2023-10-20T20:02:51.000+00:00,2023-10-20T21:09:14.000+00:00,2023-10-20T22:55:21.000+00:00,
3847,Guillaume LANFRAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:26:16.000+00:00,2023-10-20T06:35:44.000+00:00,2023-10-20T08:26:50.000+00:00,2023-10-20T10:35:21.000+00:00,2023-10-20T13:27:43.000+00:00,2023-10-20T15:26:44.000+00:00,2023-10-20T17:19:37.000+00:00,2023-10-20T19:30:00.000+00:00,2023-10-20T20:23:15.000+00:00,2023-10-20T21:23:43.000+00:00,2023-10-20T22:40:50.000+00:00,
3403,Clément HERMANT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:52.000+00:00,2023-10-20T06:08:35.000+00:00,2023-10-20T07:51:21.000+00:00,2023-10-20T10:14:44.000+00:00,2023-10-20T13:06:00.000+00:00,2023-10-20T15:16:50.000+00:00,2023-10-20T17:19:58.000+00:00,2023-10-20T19:27:07.000+00:00,2023-10-20T20:19:42.000+00:00,2023-10-20T21:25:32.000+00:00,2023-10-20T22:40:55.000+00:00,
3862,Clement LUTTIAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:18:49.000+00:00,2023-10-20T06:18:19.000+00:00,2023-10-20T07:59:44.000+00:00,2023-10-20T10:07:59.000+00:00,2023-10-20T12:54:20.000+00:00,2023-10-20T15:16:54.000+00:00,2023-10-20T17:05:28.000+00:00,2023-10-20T19:04:29.000+00:00,2023-10-20T19:53:29.000+00:00,2023-10-20T21:04:41.000+00:00,2023-10-20T22:40:56.000+00:00,
3419,Fabien LEBAS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:44.000+00:00,2023-10-20T06:03:53.000+00:00,2023-10-20T07:35:57.000+00:00,2023-10-20T09:37:19.000+00:00,2023-10-20T12:28:52.000+00:00,2023-10-20T14:25:31.000+00:00,2023-10-20T16:29:55.000+00:00,2023-10-20T18:43:32.000+00:00,2023-10-20T19:48:45.000+00:00,2023-10-20T20:56:23.000+00:00,2023-10-20T22:40:56.000+00:00,
4152,Morgan ROGUET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:17:34.000+00:00,2023-10-20T06:20:33.000+00:00,2023-10-20T08:03:03.000+00:00,2023-10-20T10:20:45.000+00:00,2023-10-20T13:16:42.000+00:00,2023-10-20T15:33:57.000+00:00,2023-10-20T17:40:18.000+00:00,2023-10-20T19:47:31.000+00:00,2023-10-20T20:34:56.000+00:00,2023-10-20T21:29:57.000+00:00,2023-10-20T22:41:06.000+00:00,
3171,Rodrigue MARIE-ANGELIQUE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:10:09.000+00:00,2023-10-20T06:16:13.000+00:00,2023-10-20T08:03:05.000+00:00,2023-10-20T10:13:02.000+00:00,2023-10-20T13:06:02.000+00:00,2023-10-20T15:28:31.000+00:00,2023-10-20T17:15:51.000+00:00,2023-10-20T19:09:17.000+00:00,2023-10-20T20:05:42.000+00:00,2023-10-20T21:14:44.000+00:00,2023-10-20T22:41:25.000+00:00,
3457,Laurent VIOUJAS,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:12:43.000+00:00,2023-10-20T06:17:18.000+00:00,2023-10-20T07:57:47.000+00:00,2023-10-20T10:15:58.000+00:00,2023-10-20T13:05:33.000+00:00,2023-10-20T15:13:06.000+00:00,2023-10-20T17:13:56.000+00:00,2023-10-20T19:18:37.000+00:00,2023-10-20T20:10:47.000+00:00,2023-10-20T21:15:24.000+00:00,2023-10-20T22:42:44.000+00:00,
3887,Matthieu LEMARIÉ,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:17:29.000+00:00,2023-10-20T06:18:17.000+00:00,2023-10-20T07:59:06.000+00:00,2023-10-20T10:04:58.000+00:00,2023-10-20T13:02:13.000+00:00,2023-10-20T15:29:03.000+00:00,2023-10-20T17:18:51.000+00:00,2023-10-20T19:40:23.000+00:00,2023-10-20T20:25:07.000+00:00,2023-10-20T21:27:00.000+00:00,2023-10-20T22:48:05.000+00:00,
3905,Francois BRIERE,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:42.000+00:00,2023-10-20T06:34:48.000+00:00,2023-10-20T08:20:52.000+00:00,2023-10-20T10:45:12.000+00:00,2023-10-20T13:46:04.000+00:00,2023-10-20T15:46:34.000+00:00,2023-10-20T17:45:09.000+00:00,2023-10-20T19:40:36.000+00:00,2023-10-20T20:33:26.000+00:00,2023-10-20T21:36:54.000+00:00,2023-10-20T22:43:05.000+00:00,
3876,Johann MONCAYO,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:35:19.000+00:00,2023-10-20T06:48:25.000+00:00,2023-10-20T08:41:46.000+00:00,2023-10-20T11:00:29.000+00:00,2023-10-20T13:56:37.000+00:00,2023-10-20T16:00:31.000+00:00,2023-10-20T17:59:45.000+00:00,2023-10-20T19:53:03.000+00:00,2023-10-20T20:38:09.000+00:00,2023-10-20T21:33:46.000+00:00,2023-10-20T22:43:18.000+00:00,
4052,Frederic BERCÉ,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:37.000+00:00,2023-10-20T06:31:06.000+00:00,2023-10-20T08:10:15.000+00:00,2023-10-20T10:15:42.000+00:00,2023-10-20T13:20:18.000+00:00,2023-10-20T15:28:49.000+00:00,2023-10-20T17:23:49.000+00:00,2023-10-20T19:18:55.000+00:00,2023-10-20T20:10:07.000+00:00,2023-10-20T21:20:59.000+00:00,2023-10-20T22:43:21.000+00:00,
3459,Lucille KRAUTH,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:17:40.000+00:00,2023-10-20T06:30:52.000+00:00,2023-10-20T08:14:52.000+00:00,2023-10-20T10:33:53.000+00:00,2023-10-20T13:28:36.000+00:00,2023-10-20T15:38:14.000+00:00,2023-10-20T17:32:59.000+00:00,2023-10-20T19:25:14.000+00:00,2023-10-20T20:18:41.000+00:00,2023-10-20T21:21:08.000+00:00,2023-10-20T22:43:36.000+00:00,
3783,Jean Francois MARTEAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:23:06.000+00:00,2023-10-20T06:30:20.000+00:00,2023-10-20T08:18:12.000+00:00,2023-10-20T10:32:04.000+00:00,2023-10-20T13:29:50.000+00:00,2023-10-20T15:30:27.000+00:00,2023-10-20T17:24:20.000+00:00,2023-10-20T19:17:51.000+00:00,2023-10-20T20:12:57.000+00:00,2023-10-20T21:21:11.000+00:00,2023-10-20T22:43:39.000+00:00,
3495,Cedric CAUVIN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:17.000+00:00,2023-10-20T06:08:21.000+00:00,2023-10-20T07:50:24.000+00:00,2023-10-20T10:04:16.000+00:00,2023-10-20T13:01:47.000+00:00,2023-10-20T15:12:25.000+00:00,2023-10-20T17:17:02.000+00:00,2023-10-20T19:21:52.000+00:00,2023-10-20T20:15:57.000+00:00,2023-10-20T21:18:59.000+00:00,2023-10-20T22:43:46.000+00:00,
3243,Johanny GUIO,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:12:36.000+00:00,2023-10-20T06:20:31.000+00:00,2023-10-20T08:09:06.000+00:00,2023-10-20T10:25:53.000+00:00,2023-10-20T13:29:30.000+00:00,2023-10-20T15:28:09.000+00:00,2023-10-20T17:22:46.000+00:00,2023-10-20T19:13:32.000+00:00,2023-10-20T20:07:31.000+00:00,2023-10-20T21:19:49.000+00:00,2023-10-20T22:44:39.000+00:00,
3166,Laurent SERIEYS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:00:47.000+00:00,2023-10-20T05:53:53.000+00:00,2023-10-20T07:29:26.000+00:00,2023-10-20T09:32:29.000+00:00,2023-10-20T12:36:35.000+00:00,2023-10-20T14:44:36.000+00:00,2023-10-20T16:49:55.000+00:00,2023-10-20T18:55:31.000+00:00,2023-10-20T19:52:18.000+00:00,2023-10-20T21:21:49.000+00:00,2023-10-20T22:45:04.000+00:00,
4374,Legentil YOAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:26:02.000+00:00,2023-10-20T06:35:38.000+00:00,2023-10-20T08:18:35.000+00:00,2023-10-20T10:35:32.000+00:00,2023-10-20T13:27:27.000+00:00,2023-10-20T15:44:49.000+00:00,2023-10-20T17:36:32.000+00:00,2023-10-20T19:40:03.000+00:00,2023-10-20T20:27:20.000+00:00,2023-10-20T21:25:18.000+00:00,2023-10-20T22:45:20.000+00:00,
3867,André-Michel CARRASCO,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:38.000+00:00,2023-10-20T06:36:31.000+00:00,2023-10-20T08:20:51.000+00:00,2023-10-20T10:36:46.000+00:00,2023-10-20T13:36:51.000+00:00,2023-10-20T15:45:45.000+00:00,2023-10-20T17:37:58.000+00:00,2023-10-20T19:27:17.000+00:00,2023-10-20T20:20:52.000+00:00,2023-10-20T21:15:41.000+00:00,2023-10-20T22:45:33.000+00:00,
3895,Bertrand KOHLER,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:13.000+00:00,2023-10-20T06:35:19.000+00:00,2023-10-20T08:16:11.000+00:00,2023-10-20T10:25:43.000+00:00,2023-10-20T13:02:58.000+00:00,2023-10-20T15:05:10.000+00:00,2023-10-20T16:54:26.000+00:00,2023-10-20T18:50:11.000+00:00,2023-10-20T19:47:38.000+00:00,2023-10-20T21:03:25.000+00:00,2023-10-20T22:45:35.000+00:00,
3409,Cédric GONTHIER,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:08:34.000+00:00,2023-10-20T06:13:51.000+00:00,2023-10-20T08:00:30.000+00:00,2023-10-20T10:19:28.000+00:00,2023-10-20T13:15:24.000+00:00,2023-10-20T15:16:45.000+00:00,2023-10-20T17:17:22.000+00:00,2023-10-20T19:24:36.000+00:00,2023-10-20T20:18:08.000+00:00,2023-10-20T21:24:52.000+00:00,2023-10-20T22:45:37.000+00:00,
3371,Romain MAROLLEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:56.000+00:00,2023-10-20T06:29:03.000+00:00,2023-10-20T08:15:40.000+00:00,2023-10-20T10:23:18.000+00:00,2023-10-20T13:14:30.000+00:00,2023-10-20T15:29:56.000+00:00,2023-10-20T17:34:44.000+00:00,2023-10-20T19:42:15.000+00:00,2023-10-20T20:29:44.000+00:00,2023-10-20T21:34:01.000+00:00,2023-10-20T23:10:49.000+00:00,
3875,Maxime CREPEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:33.000+00:00,2023-10-20T06:27:11.000+00:00,2023-10-20T08:12:25.000+00:00,2023-10-20T10:28:51.000+00:00,2023-10-20T13:19:46.000+00:00,2023-10-20T15:27:17.000+00:00,2023-10-20T17:25:02.000+00:00,2023-10-20T19:32:50.000+00:00,2023-10-20T20:29:31.000+00:00,2023-10-20T21:29:25.000+00:00,2023-10-20T22:46:45.000+00:00,
3820,Hugo PELLETEY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:08:30.000+00:00,2023-10-20T06:12:03.000+00:00,2023-10-20T07:58:40.000+00:00,2023-10-20T10:10:42.000+00:00,2023-10-20T13:14:15.000+00:00,2023-10-20T15:27:53.000+00:00,2023-10-20T17:24:59.000+00:00,2023-10-20T19:19:53.000+00:00,2023-10-20T20:06:27.000+00:00,2023-10-20T21:15:25.000+00:00,2023-10-20T22:48:27.000+00:00,
3645,Jessica NICOTERA,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:09:09.000+00:00,2023-10-20T06:16:50.000+00:00,2023-10-20T08:15:27.000+00:00,2023-10-20T10:27:05.000+00:00,2023-10-20T13:17:44.000+00:00,2023-10-20T15:20:57.000+00:00,2023-10-20T17:17:02.000+00:00,2023-10-20T19:30:04.000+00:00,2023-10-20T20:22:02.000+00:00,2023-10-20T21:21:49.000+00:00,2023-10-21T11:21:12.000+00:00,
3485,Ingrid THERON,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:43.000+00:00,2023-10-20T06:12:56.000+00:00,2023-10-20T07:59:05.000+00:00,2023-10-20T10:12:17.000+00:00,2023-10-20T13:13:34.000+00:00,2023-10-20T15:20:34.000+00:00,2023-10-20T17:23:04.000+00:00,2023-10-20T19:27:42.000+00:00,2023-10-20T20:20:53.000+00:00,2023-10-20T21:29:45.000+00:00,2023-10-20T22:48:31.000+00:00,
3973,Franck VOURIOT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:34:43.000+00:00,2023-10-20T06:51:39.000+00:00,2023-10-20T08:45:37.000+00:00,2023-10-20T11:03:55.000+00:00,2023-10-20T13:59:41.000+00:00,2023-10-20T16:06:06.000+00:00,2023-10-20T17:56:20.000+00:00,2023-10-20T19:54:51.000+00:00,2023-10-20T20:39:35.000+00:00,2023-10-20T21:36:56.000+00:00,2023-10-20T22:48:33.000+00:00,
3466,Pascal LLAGONE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:12:23.000+00:00,2023-10-20T06:18:53.000+00:00,2023-10-20T07:59:52.000+00:00,2023-10-20T10:12:35.000+00:00,2023-10-20T13:12:00.000+00:00,2023-10-20T15:30:58.000+00:00,2023-10-20T17:26:17.000+00:00,2023-10-20T19:30:32.000+00:00,2023-10-20T20:18:35.000+00:00,2023-10-20T21:24:14.000+00:00,2023-10-20T22:48:38.000+00:00,
3859,Lionel FERREIRA,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:43.000+00:00,2023-10-20T06:44:59.000+00:00,2023-10-20T08:43:32.000+00:00,2023-10-20T11:03:24.000+00:00,2023-10-20T13:53:00.000+00:00,2023-10-20T15:56:48.000+00:00,2023-10-20T17:48:18.000+00:00,2023-10-20T19:41:15.000+00:00,2023-10-20T20:27:31.000+00:00,2023-10-20T21:31:02.000+00:00,2023-10-20T22:49:24.000+00:00,
3098,Julien MIQUEL,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:00:16.000+00:00,2023-10-20T05:55:00.000+00:00,2023-10-20T07:33:02.000+00:00,2023-10-20T09:39:08.000+00:00,2023-10-20T12:22:03.000+00:00,2023-10-20T14:34:33.000+00:00,2023-10-20T16:30:30.000+00:00,2023-10-20T18:48:43.000+00:00,2023-10-20T19:49:15.000+00:00,2023-10-20T20:56:21.000+00:00,2023-10-20T22:49:51.000+00:00,
3151,Nicolas MAS,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:00:13.000+00:00,2023-10-20T05:55:01.000+00:00,2023-10-20T07:28:35.000+00:00,2023-10-20T09:37:10.000+00:00,2023-10-20T12:22:16.000+00:00,2023-10-20T14:31:21.000+00:00,2023-10-20T16:30:27.000+00:00,2023-10-20T18:48:44.000+00:00,2023-10-20T19:49:05.000+00:00,2023-10-20T20:56:40.000+00:00,2023-10-20T22:49:51.000+00:00,
3131,Eric ROBERT,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:12:32.000+00:00,2023-10-20T06:14:31.000+00:00,2023-10-20T08:04:41.000+00:00,2023-10-20T10:03:48.000+00:00,2023-10-20T12:56:17.000+00:00,2023-10-20T15:22:11.000+00:00,2023-10-20T17:15:08.000+00:00,2023-10-20T19:33:40.000+00:00,2023-10-20T20:27:18.000+00:00,2023-10-20T21:28:53.000+00:00,2023-10-20T22:56:44.000+00:00,
3402,Alain PARISSE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:08:56.000+00:00,2023-10-20T06:16:16.000+00:00,2023-10-20T07:58:20.000+00:00,2023-10-20T10:12:29.000+00:00,2023-10-20T13:18:56.000+00:00,2023-10-20T15:36:04.000+00:00,2023-10-20T17:33:15.000+00:00,2023-10-20T19:39:24.000+00:00,2023-10-20T20:27:09.000+00:00,2023-10-20T21:33:59.000+00:00,2023-10-20T23:05:53.000+00:00,
4341,Hervé PARDAILHE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:27.000+00:00,2023-10-20T06:29:28.000+00:00,2023-10-20T08:26:48.000+00:00,2023-10-20T10:42:10.000+00:00,2023-10-20T13:31:05.000+00:00,2023-10-20T15:51:30.000+00:00,2023-10-20T17:44:55.000+00:00,2023-10-20T19:47:46.000+00:00,2023-10-20T20:37:12.000+00:00,2023-10-20T21:38:18.000+00:00,2023-10-20T22:50:49.000+00:00,
