bib,name,status,category,sex,country,Départ,Cresse,Rozier,Truel,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée,P7
3109,Pedro AMARAL,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:01:50.000+00:00,2022-10-21T05:45:58.000+00:00,2022-10-21T07:08:51.000+00:00,2022-10-21T08:56:29.000+00:00,2022-10-21T11:12:16.000+00:00,2022-10-21T13:11:13.000+00:00,,,,,,,,
3076,Justin RUEFF,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:01:50.000+00:00,2022-10-21T05:38:18.000+00:00,2022-10-21T07:00:40.000+00:00,2022-10-21T08:59:30.000+00:00,2022-10-21T11:11:46.000+00:00,2022-10-21T13:11:21.000+00:00,,,,,,,,
3242,Jean-Christophe DUCHESNE,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T06:09:26.000+00:00,2022-10-21T07:49:30.000+00:00,2022-10-21T10:03:16.000+00:00,2022-10-21T12:36:58.000+00:00,2022-10-21T14:11:57.000+00:00,,,,,,,,2022-10-21T05:23:37.000+00:00
3353,Alexis RENOUF,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:01:56.000+00:00,2022-10-21T05:53:46.000+00:00,2022-10-21T07:25:51.000+00:00,2022-10-21T09:41:41.000+00:00,2022-10-21T12:25:49.000+00:00,2022-10-21T14:16:39.000+00:00,,,,,,,,
4130,Robin PAPAÏX,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:30.000+00:00,2022-10-21T06:11:12.000+00:00,2022-10-21T07:43:49.000+00:00,2022-10-21T09:47:54.000+00:00,2022-10-21T12:20:37.000+00:00,2022-10-21T14:19:16.000+00:00,,,,,,,,2022-10-21T05:27:03.000+00:00
3356,Valérie TIXIER,WITHDRAWN,M3-M4F,FEMALE,FR,2022-10-21T04:01:49.000+00:00,2022-10-21T05:54:52.000+00:00,2022-10-21T07:24:53.000+00:00,2022-10-21T09:35:05.000+00:00,2022-10-21T12:01:59.000+00:00,2022-10-21T14:23:59.000+00:00,,,,,,,,
3408,Youssef MAHMAZ,WITHDRAWN,SE H,MALE,MA,2022-10-21T04:01:49.000+00:00,2022-10-21T05:53:03.000+00:00,2022-10-21T07:31:00.000+00:00,2022-10-21T09:25:09.000+00:00,2022-10-21T11:47:46.000+00:00,2022-10-21T14:27:34.000+00:00,,,,,,,,
3419,Vincent LÉVÊQUE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:02:07.000+00:00,2022-10-21T06:04:34.000+00:00,2022-10-21T07:42:07.000+00:00,2022-10-21T09:52:22.000+00:00,2022-10-21T12:49:29.000+00:00,2022-10-21T14:33:47.000+00:00,,,,,,,,2022-10-21T05:21:00.000+00:00
3797,Mickael DOUSSINAUD,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:59.000+00:00,2022-10-21T06:32:17.000+00:00,2022-10-21T08:20:06.000+00:00,2022-10-21T10:37:23.000+00:00,,2022-10-21T14:36:15.000+00:00,,,,,,,,2022-10-21T05:41:55.000+00:00
3809,Brian MILONE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:45.000+00:00,2022-10-21T06:18:10.000+00:00,2022-10-21T08:05:46.000+00:00,2022-10-21T10:19:41.000+00:00,2022-10-21T13:06:31.000+00:00,2022-10-21T14:39:00.000+00:00,,,,,,,,2022-10-21T05:33:04.000+00:00
4263,Jerome BORDEL,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T06:38:13.000+00:00,2022-10-21T08:17:57.000+00:00,2022-10-21T10:22:06.000+00:00,2022-10-21T12:49:54.000+00:00,2022-10-21T14:40:15.000+00:00,,,,,,,,2022-10-21T05:47:55.000+00:00
3799,Nicolas REVOIL,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:30.000+00:00,2022-10-21T06:45:53.000+00:00,2022-10-21T08:53:16.000+00:00,2022-10-21T11:56:48.000+00:00,,2022-10-21T14:42:24.000+00:00,,,,,,,,2022-10-21T05:47:54.000+00:00
3800,Nicolas BOISSIER,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:56.000+00:00,2022-10-21T06:45:36.000+00:00,2022-10-21T08:39:36.000+00:00,2022-10-21T11:07:26.000+00:00,,2022-10-21T14:47:08.000+00:00,,,,,,,,2022-10-21T05:50:20.000+00:00
4142,Maxime LE TEXIER,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:53.000+00:00,2022-10-21T06:24:07.000+00:00,2022-10-21T08:07:41.000+00:00,2022-10-21T10:14:25.000+00:00,2022-10-21T13:28:09.000+00:00,2022-10-21T14:47:26.000+00:00,,,,,,,,2022-10-21T05:37:44.000+00:00
3255,Cédric RIBOULET,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:54:53.000+00:00,2022-10-21T07:24:10.000+00:00,2022-10-21T09:35:07.000+00:00,2022-10-21T12:02:12.000+00:00,2022-10-21T14:48:47.000+00:00,,,,,,,,
3751,Guillaume RIVOIRE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:34.000+00:00,2022-10-21T06:18:02.000+00:00,2022-10-21T07:52:57.000+00:00,2022-10-21T10:01:00.000+00:00,2022-10-21T12:30:50.000+00:00,2022-10-21T14:48:49.000+00:00,,,,,,,,2022-10-21T05:33:33.000+00:00
3803,Christophe BROSSUT,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:53.000+00:00,2022-10-21T06:24:28.000+00:00,2022-10-21T08:04:22.000+00:00,2022-10-21T10:22:18.000+00:00,2022-10-21T12:44:24.000+00:00,2022-10-21T14:56:00.000+00:00,,,,,,,,2022-10-21T05:37:09.000+00:00
3886,Alexandre MAVROUDIS,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:38.000+00:00,2022-10-21T06:24:03.000+00:00,2022-10-21T08:14:49.000+00:00,2022-10-21T10:33:19.000+00:00,2022-10-21T13:17:25.000+00:00,2022-10-21T15:03:24.000+00:00,,,,,,,,2022-10-21T05:36:27.000+00:00
3441,Audrey COULLET,WITHDRAWN,SE F,FEMALE,FR,2022-10-21T04:02:00.000+00:00,2022-10-21T06:14:25.000+00:00,2022-10-21T08:00:01.000+00:00,2022-10-21T10:21:52.000+00:00,2022-10-21T13:03:59.000+00:00,2022-10-21T15:12:32.000+00:00,,,,,,,,2022-10-21T05:26:43.000+00:00
3821,Guillaume DALICIEUX,OUT_OF_TIME,SE H,MALE,FR,2022-10-21T04:15:49.000+00:00,2022-10-21T06:34:43.000+00:00,2022-10-21T08:24:36.000+00:00,2022-10-21T10:41:04.000+00:00,2022-10-21T13:23:30.000+00:00,2022-10-21T15:17:08.000+00:00,,,,,,,,2022-10-21T05:43:16.000+00:00
3824,Anthony HEMME,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:16:07.000+00:00,2022-10-21T06:47:30.000+00:00,2022-10-21T08:43:05.000+00:00,2022-10-21T11:03:26.000+00:00,2022-10-21T13:40:38.000+00:00,2022-10-21T15:26:49.000+00:00,,,,,,,,2022-10-21T05:50:35.000+00:00
3693,Cédric VISBECQ,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:16:05.000+00:00,2022-10-21T06:46:15.000+00:00,2022-10-21T08:41:52.000+00:00,2022-10-21T11:03:27.000+00:00,2022-10-21T13:40:47.000+00:00,2022-10-21T15:26:56.000+00:00,,,,,,,,2022-10-21T05:50:28.000+00:00
3529,Robert FARWELL,OUT_OF_TIME,M3-M4H,MALE,English,2022-10-21T04:01:53.000+00:00,2022-10-21T06:13:27.000+00:00,2022-10-21T08:28:15.000+00:00,2022-10-21T11:03:48.000+00:00,2022-10-21T13:50:16.000+00:00,2022-10-21T15:27:51.000+00:00,,,,,,,,2022-10-21T05:25:03.000+00:00
3380,Kata KERTÉSZ,WITHDRAWN,SE F,FEMALE,HU,2022-10-21T04:02:04.000+00:00,2022-10-21T06:14:29.000+00:00,2022-10-21T07:55:45.000+00:00,2022-10-21T10:22:24.000+00:00,2022-10-21T12:46:29.000+00:00,2022-10-21T15:28:53.000+00:00,,,,,,,,2022-10-21T05:25:52.000+00:00
3927,Jean-Michel ADVILLE,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:34.000+00:00,2022-10-21T06:49:19.000+00:00,2022-10-21T08:49:11.000+00:00,2022-10-21T11:22:55.000+00:00,,2022-10-21T15:34:44.000+00:00,,,,,,,,2022-10-21T05:51:03.000+00:00
3763,Bruno LE BOURHIS,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:32.000+00:00,2022-10-21T06:35:18.000+00:00,2022-10-21T08:28:46.000+00:00,2022-10-21T10:54:15.000+00:00,2022-10-21T13:52:07.000+00:00,2022-10-21T15:36:49.000+00:00,,,,,,,,2022-10-21T05:39:44.000+00:00
3468,Yann COUGOULAT,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:32.000+00:00,2022-10-21T06:35:18.000+00:00,2022-10-21T08:28:44.000+00:00,2022-10-21T11:00:12.000+00:00,2022-10-21T13:52:14.000+00:00,2022-10-21T15:36:50.000+00:00,,,,,,,,2022-10-21T05:39:45.000+00:00
3209,Nicolas HERAUD,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T06:11:12.000+00:00,2022-10-21T08:06:52.000+00:00,2022-10-21T10:21:54.000+00:00,2022-10-21T13:17:48.000+00:00,2022-10-21T15:37:25.000+00:00,,,,,,,,2022-10-21T05:24:42.000+00:00
3911,Christophe THIEBAUT,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:52.000+00:00,2022-10-21T06:34:12.000+00:00,2022-10-21T08:28:05.000+00:00,2022-10-21T11:01:25.000+00:00,2022-10-21T13:57:31.000+00:00,2022-10-21T15:39:09.000+00:00,,,,,,,,2022-10-21T05:42:03.000+00:00
4231,Alain DESFARGES,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:43.000+00:00,2022-10-21T06:23:03.000+00:00,2022-10-21T08:11:56.000+00:00,2022-10-21T10:23:20.000+00:00,2022-10-21T13:22:34.000+00:00,2022-10-21T15:42:23.000+00:00,,,,,,,,2022-10-21T05:35:55.000+00:00
3678,Florent QUEHEN,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:27.000+00:00,2022-10-21T06:22:14.000+00:00,2022-10-21T08:15:58.000+00:00,2022-10-21T10:39:31.000+00:00,2022-10-21T13:44:06.000+00:00,2022-10-21T15:44:21.000+00:00,,,,,,,,2022-10-21T05:34:37.000+00:00
4009,Farid BEZZAI,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:33:18.000+00:00,2022-10-21T08:22:14.000+00:00,2022-10-21T10:43:56.000+00:00,2022-10-21T13:38:28.000+00:00,2022-10-21T15:45:47.000+00:00,,,,,,,,2022-10-21T05:42:05.000+00:00
3928,Gabriel LAMBROT,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:16:06.000+00:00,2022-10-21T06:49:57.000+00:00,2022-10-21T08:44:05.000+00:00,2022-10-21T11:09:11.000+00:00,2022-10-21T13:57:22.000+00:00,2022-10-21T15:57:23.000+00:00,,,,,,,,2022-10-21T05:52:21.000+00:00
3913,Yoann DUCUING,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:24.000+00:00,2022-10-21T06:25:28.000+00:00,2022-10-21T08:29:21.000+00:00,2022-10-21T11:01:39.000+00:00,2022-10-21T14:11:27.000+00:00,2022-10-21T16:02:04.000+00:00,,,,,,,,2022-10-21T05:34:06.000+00:00
3104,Laurent SERIEYS,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:55:51.000+00:00,2022-10-21T07:37:22.000+00:00,2022-10-21T09:47:21.000+00:00,2022-10-21T12:57:23.000+00:00,2022-10-21T16:02:37.000+00:00,,,,,,,,
4001,Marcel GONTHIER,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:41.000+00:00,2022-10-21T06:52:23.000+00:00,2022-10-21T08:53:14.000+00:00,2022-10-21T11:27:22.000+00:00,2022-10-21T14:17:09.000+00:00,2022-10-21T16:07:11.000+00:00,,,,,,,,2022-10-21T05:53:13.000+00:00
4043,Guillaume JUGIE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:55.000+00:00,2022-10-21T06:50:02.000+00:00,2022-10-21T08:56:09.000+00:00,2022-10-21T11:27:24.000+00:00,2022-10-21T14:18:51.000+00:00,2022-10-21T16:07:41.000+00:00,,,,,,,,2022-10-21T05:52:11.000+00:00
3974,Julien MICHAUX,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:59.000+00:00,2022-10-21T06:33:38.000+00:00,2022-10-21T08:28:41.000+00:00,2022-10-21T11:01:33.000+00:00,2022-10-21T14:03:35.000+00:00,2022-10-21T16:07:50.000+00:00,,,,,,,,2022-10-21T05:41:49.000+00:00
4278,Philippe ROUSSEAU,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:38.000+00:00,2022-10-21T06:46:17.000+00:00,2022-10-21T08:54:06.000+00:00,2022-10-21T11:27:43.000+00:00,2022-10-21T14:24:54.000+00:00,2022-10-21T16:08:21.000+00:00,,,,,,,,2022-10-21T05:48:32.000+00:00
3864,Raymond DOUCET,WITHDRAWN,M5-M6H,MALE,FR,2022-10-21T04:15:31.000+00:00,2022-10-21T06:55:30.000+00:00,2022-10-21T09:06:47.000+00:00,2022-10-21T11:51:24.000+00:00,2022-10-21T15:10:38.000+00:00,2022-10-21T16:11:33.000+00:00,,,,,,,,2022-10-21T05:51:45.000+00:00
4170,Enrique CAPRON,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:57.000+00:00,2022-10-21T06:45:31.000+00:00,2022-10-21T09:07:01.000+00:00,2022-10-21T11:54:34.000+00:00,2022-10-21T15:06:33.000+00:00,2022-10-21T16:11:46.000+00:00,,,,,,,,2022-10-21T05:47:46.000+00:00
3905,Guillaume BERTHEREAU,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:38.000+00:00,2022-10-21T06:39:21.000+00:00,2022-10-21T08:56:08.000+00:00,2022-10-21T11:52:48.000+00:00,2022-10-21T15:08:51.000+00:00,2022-10-21T16:12:03.000+00:00,,,,,,,,2022-10-21T05:45:26.000+00:00
3568,Yann VIDAL,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:01:59.000+00:00,2022-10-21T06:45:24.000+00:00,2022-10-21T08:49:39.000+00:00,2022-10-21T11:52:43.000+00:00,2022-10-21T15:24:15.000+00:00,2022-10-21T16:12:48.000+00:00,,,,,,,,2022-10-21T05:44:25.000+00:00
4098,Jean Daniel CHAUVE,WITHDRAWN,M5-M6H,MALE,FR,2022-10-21T04:16:06.000+00:00,2022-10-21T06:38:30.000+00:00,2022-10-21T08:39:22.000+00:00,2022-10-21T11:13:31.000+00:00,2022-10-21T14:18:42.000+00:00,2022-10-21T16:16:14.000+00:00,,,,,,,,2022-10-21T05:45:28.000+00:00
3898,Marin DIEUDONNE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:48.000+00:00,2022-10-21T06:34:46.000+00:00,2022-10-21T08:21:06.000+00:00,2022-10-21T10:54:50.000+00:00,2022-10-21T13:56:37.000+00:00,2022-10-21T16:16:59.000+00:00,,,,,,,,2022-10-21T05:43:15.000+00:00
3826,Maxime DELUGRÉ,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:49.000+00:00,2022-10-21T06:45:02.000+00:00,2022-10-21T08:36:20.000+00:00,2022-10-21T11:13:01.000+00:00,2022-10-21T13:59:12.000+00:00,2022-10-21T16:17:41.000+00:00,,,,,,,,2022-10-21T05:47:48.000+00:00
4242,Guillaume SULMONT,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:35.000+00:00,2022-10-21T06:15:06.000+00:00,2022-10-21T07:55:53.000+00:00,2022-10-21T10:01:01.000+00:00,2022-10-21T12:38:47.000+00:00,2022-10-21T16:17:57.000+00:00,,,,,,,,2022-10-21T05:32:07.000+00:00
3815,Jérôme SEVESTRE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:39.000+00:00,2022-10-21T06:45:15.000+00:00,2022-10-21T08:58:04.000+00:00,2022-10-21T11:58:36.000+00:00,2022-10-21T15:12:26.000+00:00,2022-10-21T16:18:01.000+00:00,,,,,,,,2022-10-21T05:47:26.000+00:00
3956,Maxime VIGIER,OUT_OF_TIME,SE H,MALE,FR,2022-10-21T04:15:41.000+00:00,2022-10-21T06:27:10.000+00:00,2022-10-21T08:12:58.000+00:00,2022-10-21T10:30:15.000+00:00,2022-10-21T14:08:53.000+00:00,2022-10-21T16:18:27.000+00:00,,,,,,,,2022-10-21T05:39:28.000+00:00
3635,Fabien DAUVERGNE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:58.000+00:00,2022-10-21T06:45:00.000+00:00,2022-10-21T08:38:36.000+00:00,2022-10-21T11:02:23.000+00:00,2022-10-21T14:06:44.000+00:00,2022-10-21T16:18:40.000+00:00,,,,,,,,2022-10-21T05:48:09.000+00:00
3884,Gael POISSONNEAU,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:36:03.000+00:00,2022-10-21T08:29:58.000+00:00,2022-10-21T11:03:43.000+00:00,2022-10-21T14:28:27.000+00:00,2022-10-21T16:21:21.000+00:00,,,,,,,,2022-10-21T05:43:43.000+00:00
4022,Jean Jacques GUILLET,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:46.000+00:00,2022-10-21T06:28:46.000+00:00,2022-10-21T08:17:44.000+00:00,2022-10-21T10:54:35.000+00:00,2022-10-21T13:59:23.000+00:00,2022-10-21T16:23:06.000+00:00,,,,,,,,2022-10-21T05:40:07.000+00:00
3820,Eric PERSONNE,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:03:19.000+00:00,2022-10-21T06:28:11.000+00:00,2022-10-21T08:17:29.000+00:00,2022-10-21T10:42:15.000+00:00,2022-10-21T13:58:59.000+00:00,2022-10-21T16:24:01.000+00:00,,,,,,,,2022-10-21T05:38:46.000+00:00
3486,Forrest HAMILTON,WITHDRAWN,SE H,MALE,GB,2022-10-21T04:02:02.000+00:00,2022-10-21T06:01:18.000+00:00,2022-10-21T07:34:17.000+00:00,2022-10-21T09:30:35.000+00:00,2022-10-21T11:42:45.000+00:00,2022-10-21T16:24:02.000+00:00,,,,,,,,2022-10-21T05:19:59.000+00:00
3681,Wilfrid MATHON,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:01:49.000+00:00,2022-10-21T05:52:26.000+00:00,2022-10-21T07:22:35.000+00:00,2022-10-21T09:30:22.000+00:00,2022-10-21T12:19:33.000+00:00,2022-10-21T16:24:02.000+00:00,,,,,,,,
3500,Stéphanie MARTIN,WITHDRAWN,M1-M2F,FEMALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T06:10:32.000+00:00,2022-10-21T07:55:49.000+00:00,2022-10-21T10:19:30.000+00:00,2022-10-21T13:13:51.000+00:00,2022-10-21T16:24:02.000+00:00,,,,,,,,2022-10-21T05:23:02.000+00:00
3490,Remy DAM,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T06:11:41.000+00:00,2022-10-21T07:57:17.000+00:00,2022-10-21T10:13:34.000+00:00,2022-10-21T12:48:34.000+00:00,2022-10-21T16:24:03.000+00:00,,,,,,,,2022-10-21T05:23:54.000+00:00
3901,Marc SOUROSTE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:17:33.000+00:00,2022-10-21T07:56:21.000+00:00,2022-10-21T10:21:30.000+00:00,2022-10-21T12:57:25.000+00:00,2022-10-21T16:24:03.000+00:00,,,,,,,,2022-10-21T05:32:10.000+00:00
3290,Samuel WAROUX,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:02:08.000+00:00,2022-10-21T06:09:12.000+00:00,2022-10-21T07:58:15.000+00:00,2022-10-21T10:09:37.000+00:00,2022-10-21T12:57:31.000+00:00,2022-10-21T16:24:27.000+00:00,,,,,,,,2022-10-21T05:23:20.000+00:00
3250,Paul DELAHAYE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:24.000+00:00,2022-10-21T06:07:20.000+00:00,2022-10-21T07:45:00.000+00:00,2022-10-21T09:41:33.000+00:00,2022-10-21T12:00:41.000+00:00,2022-10-21T16:24:42.000+00:00,,,,,,,,2022-10-21T05:27:40.000+00:00
3392,Stephane BONNET,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:01:49.000+00:00,2022-10-21T06:07:36.000+00:00,2022-10-21T07:45:25.000+00:00,2022-10-21T09:46:47.000+00:00,2022-10-21T12:06:41.000+00:00,2022-10-21T16:24:51.000+00:00,,,,,,,,2022-10-21T05:22:04.000+00:00
4151,Sébastien GROUS,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:38.000+00:00,2022-10-21T06:14:57.000+00:00,2022-10-21T07:54:21.000+00:00,2022-10-21T09:58:51.000+00:00,2022-10-21T12:45:36.000+00:00,2022-10-21T16:24:54.000+00:00,,,,,,,,2022-10-21T05:30:32.000+00:00
3398,Thibault MOAL,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:01:57.000+00:00,2022-10-21T05:48:32.000+00:00,2022-10-21T07:07:34.000+00:00,2022-10-21T09:06:54.000+00:00,2022-10-21T11:14:25.000+00:00,2022-10-21T16:24:56.000+00:00,,,,,,,,
4124,Sylvain DETRICHE,WITHDRAWN,SE H,MALE,FR,2022-10-21T04:15:32.000+00:00,2022-10-21T06:32:17.000+00:00,2022-10-21T08:34:13.000+00:00,2022-10-21T11:15:02.000+00:00,2022-10-21T14:28:24.000+00:00,2022-10-21T16:26:01.000+00:00,,,,,,,,2022-10-21T05:41:07.000+00:00
4057,Stéphane MARCHAL,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:23.000+00:00,2022-10-21T06:33:45.000+00:00,2022-10-21T08:26:11.000+00:00,2022-10-21T11:00:31.000+00:00,2022-10-21T13:50:04.000+00:00,2022-10-21T16:26:28.000+00:00,,,,,,,,2022-10-21T05:40:43.000+00:00
3917,Charles DE LACENNE,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:35.000+00:00,2022-10-21T06:49:17.000+00:00,2022-10-21T08:49:12.000+00:00,2022-10-21T11:22:51.000+00:00,2022-10-21T14:27:48.000+00:00,2022-10-21T16:26:32.000+00:00,,,,,,,,2022-10-21T05:51:29.000+00:00
3340,Mickael LALLE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:58.000+00:00,2022-10-21T06:25:22.000+00:00,2022-10-21T08:10:56.000+00:00,2022-10-21T10:18:03.000+00:00,2022-10-21T12:44:14.000+00:00,2022-10-21T16:27:13.000+00:00,,,,,,,,2022-10-21T05:35:57.000+00:00
4024,Jerome CURUTCHET,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:50.000+00:00,2022-10-21T06:47:21.000+00:00,2022-10-21T08:40:58.000+00:00,2022-10-21T11:29:36.000+00:00,,2022-10-21T16:27:32.000+00:00,,,,,,,,2022-10-21T05:51:02.000+00:00
3698,David BOUCHERON,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:39.000+00:00,2022-10-21T06:35:24.000+00:00,2022-10-21T08:26:34.000+00:00,2022-10-21T11:15:20.000+00:00,2022-10-21T14:31:48.000+00:00,2022-10-21T16:28:28.000+00:00,,,,,,,,2022-10-21T05:43:39.000+00:00
3925,Gregory BATAILLE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:30:40.000+00:00,2022-10-21T08:22:20.000+00:00,2022-10-21T10:57:04.000+00:00,2022-10-21T13:49:38.000+00:00,2022-10-21T16:28:34.000+00:00,,,,,,,,2022-10-21T05:38:33.000+00:00
4229,Olivier BERTIN,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:22.000+00:00,2022-10-21T06:38:24.000+00:00,2022-10-21T08:44:59.000+00:00,2022-10-21T11:47:29.000+00:00,2022-10-21T15:28:17.000+00:00,2022-10-21T16:30:32.000+00:00,,,,,,,,2022-10-21T05:42:35.000+00:00
3966,Matthias L'HAVEANT,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:35.000+00:00,2022-10-21T06:45:04.000+00:00,2022-10-21T09:03:33.000+00:00,2022-10-21T12:00:07.000+00:00,2022-10-21T15:27:17.000+00:00,2022-10-21T16:32:30.000+00:00,,,,,,,,2022-10-21T05:47:52.000+00:00
4003,Adrien TYLEK,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:47:36.000+00:00,2022-10-21T08:52:50.000+00:00,2022-10-21T11:58:04.000+00:00,2022-10-21T15:32:33.000+00:00,2022-10-21T16:33:02.000+00:00,,,,,,,,2022-10-21T05:48:56.000+00:00
4076,Frédéric LEFEBVRE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:15:41.000+00:00,2022-10-21T06:48:17.000+00:00,2022-10-21T08:52:24.000+00:00,2022-10-21T11:40:32.000+00:00,2022-10-21T14:38:15.000+00:00,2022-10-21T16:34:19.000+00:00,,,,,,,,2022-10-21T05:48:54.000+00:00
3516,Egil Ernst KRAGL,WITHDRAWN,M3-M4H,MALE,NO,2022-10-21T04:01:51.000+00:00,2022-10-21T06:21:56.000+00:00,2022-10-21T08:23:02.000+00:00,2022-10-21T11:05:46.000+00:00,2022-10-21T14:29:31.000+00:00,2022-10-21T16:36:03.000+00:00,,,,,,,,2022-10-21T05:32:19.000+00:00
4253,Robert RICHARTE,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:50:05.000+00:00,2022-10-21T08:57:49.000+00:00,2022-10-21T11:53:27.000+00:00,2022-10-21T14:58:21.000+00:00,2022-10-21T16:37:11.000+00:00,,,,,,,,
3818,Eric BREN,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T04:15:57.000+00:00,2022-10-21T06:44:58.000+00:00,2022-10-21T08:42:09.000+00:00,2022-10-21T11:09:26.000+00:00,2022-10-21T13:59:10.000+00:00,2022-10-21T16:38:43.000+00:00,,,,,,,,2022-10-21T05:47:24.000+00:00
4167,Ronan LEVAVASSEUR,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T04:16:00.000+00:00,2022-10-21T06:50:19.000+00:00,2022-10-21T08:53:49.000+00:00,2022-10-21T11:43:50.000+00:00,2022-10-21T14:51:26.000+00:00,2022-10-21T16:42:04.000+00:00,,,,,,,,2022-10-21T05:53:21.000+00:00
3863,Laurent CHAMPION,WITHDRAWN,M5-M6H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:51:05.000+00:00,2022-10-21T09:04:18.000+00:00,2022-10-21T11:51:08.000+00:00,2022-10-21T14:57:39.000+00:00,2022-10-21T16:44:56.000+00:00,,,,,,,,2022-10-21T05:50:12.000+00:00
4011,Raphael VIENNE,OUT_OF_TIME,SE H,MALE,FR,2022-10-21T04:15:40.000+00:00,2022-10-21T06:46:58.000+00:00,2022-10-21T08:53:19.000+00:00,2022-10-21T11:41:27.000+00:00,2022-10-21T14:56:33.000+00:00,2022-10-21T16:45:13.000+00:00,,,,,,,,2022-10-21T05:49:33.000+00:00
