bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Roche plat,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5534,Caroline BERTHILLOT,FINISHER,M3 F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:23:16.000+00:00,2023-10-21T00:18:53.000+00:00,2023-10-21T02:53:25.000+00:00,2023-10-21T04:09:55.000+00:00,2023-10-21T04:56:19.000+00:00,2023-10-21T08:46:03.000+00:00,2023-10-21T10:58:12.000+00:00,2023-10-21T12:56:48.000+00:00,2023-10-21T16:27:54.000+00:00,2023-10-21T18:49:46.000+00:00,2023-10-21T21:01:04.000+00:00,2023-10-21T21:51:04.000+00:00,2023-10-22T01:11:14.000+00:00,2023-10-22T02:02:22.000+00:00,2023-10-22T05:36:21.000+00:00,2023-10-22T07:55:58.000+00:00,2023-10-22T11:20:00.000+00:00,2023-10-22T14:31:07.000+00:00
6029,Fabrice BOUCHER,FINISHER,M2 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:21:15.000+00:00,2023-10-21T00:18:50.000+00:00,2023-10-21T03:01:52.000+00:00,2023-10-21T04:23:44.000+00:00,2023-10-21T05:16:42.000+00:00,2023-10-21T09:08:20.000+00:00,2023-10-21T10:54:54.000+00:00,2023-10-21T12:47:14.000+00:00,2023-10-21T15:48:38.000+00:00,2023-10-21T18:11:21.000+00:00,2023-10-21T20:20:26.000+00:00,2023-10-21T21:23:19.000+00:00,2023-10-22T00:50:15.000+00:00,2023-10-22T01:42:00.000+00:00,2023-10-22T04:56:55.000+00:00,2023-10-22T08:01:31.000+00:00,2023-10-22T12:24:34.000+00:00,2023-10-22T14:34:30.000+00:00
5755,Teddy BOYER,FINISHER,M2 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:15:57.000+00:00,2023-10-20T23:57:33.000+00:00,2023-10-21T02:38:26.000+00:00,2023-10-21T04:06:58.000+00:00,2023-10-21T04:46:43.000+00:00,2023-10-21T08:11:57.000+00:00,2023-10-21T10:04:58.000+00:00,2023-10-21T11:48:32.000+00:00,2023-10-21T14:58:05.000+00:00,2023-10-21T17:13:50.000+00:00,2023-10-21T19:41:27.000+00:00,2023-10-21T20:35:42.000+00:00,2023-10-22T00:41:09.000+00:00,2023-10-22T01:30:01.000+00:00,2023-10-22T05:08:30.000+00:00,2023-10-22T07:55:53.000+00:00,2023-10-22T12:05:23.000+00:00,2023-10-22T14:42:52.000+00:00
6156,Joel MIREL,WITHDRAWN,M5 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:11:54.000+00:00,2023-10-20T23:47:31.000+00:00,2023-10-21T02:43:02.000+00:00,2023-10-21T03:56:01.000+00:00,2023-10-21T04:39:55.000+00:00,2023-10-21T09:09:55.000+00:00,2023-10-21T11:13:41.000+00:00,2023-10-21T12:53:02.000+00:00,2023-10-21T15:58:48.000+00:00,2023-10-21T18:11:09.000+00:00,2023-10-21T20:46:18.000+00:00,2023-10-21T21:43:57.000+00:00,2023-10-22T01:03:17.000+00:00,2023-10-22T01:59:05.000+00:00,2023-10-22T05:32:45.000+00:00,,2023-10-22T12:24:30.000+00:00,
5501,Alexandre ROBERT,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:44:01.000+00:00,2023-10-20T22:07:20.000+00:00,2023-10-20T23:37:07.000+00:00,2023-10-21T00:15:23.000+00:00,2023-10-21T00:38:17.000+00:00,2023-10-21T02:37:01.000+00:00,2023-10-21T03:33:57.000+00:00,2023-10-21T04:34:06.000+00:00,2023-10-21T06:00:23.000+00:00,2023-10-21T07:00:31.000+00:00,2023-10-21T08:04:43.000+00:00,2023-10-21T08:32:02.000+00:00,2023-10-21T10:00:58.000+00:00,2023-10-21T10:27:21.000+00:00,2023-10-21T12:26:19.000+00:00,2023-10-21T14:28:54.000+00:00,2023-10-22T12:27:22.000+00:00,
6024,Loïc BOISSIN,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:54:49.000+00:00,2023-10-20T22:50:31.000+00:00,2023-10-21T00:42:46.000+00:00,2023-10-21T01:28:51.000+00:00,2023-10-21T02:09:05.000+00:00,2023-10-21T04:45:36.000+00:00,2023-10-21T06:06:26.000+00:00,2023-10-21T07:13:42.000+00:00,2023-10-21T09:26:39.000+00:00,2023-10-21T10:45:59.000+00:00,2023-10-21T12:25:58.000+00:00,2023-10-21T13:10:33.000+00:00,2023-10-21T15:22:07.000+00:00,2023-10-21T15:59:22.000+00:00,2023-10-21T18:00:25.000+00:00,2023-10-21T19:46:55.000+00:00,2023-10-22T12:27:36.000+00:00,
6115,Aurélien HENNO,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:43:47.000+00:00,2023-10-20T22:00:56.000+00:00,2023-10-20T23:12:23.000+00:00,2023-10-20T23:44:38.000+00:00,2023-10-21T00:05:39.000+00:00,2023-10-21T01:58:21.000+00:00,2023-10-21T02:52:51.000+00:00,2023-10-21T03:46:36.000+00:00,2023-10-21T05:17:52.000+00:00,2023-10-21T06:15:48.000+00:00,2023-10-21T07:23:47.000+00:00,2023-10-21T07:52:13.000+00:00,2023-10-21T09:09:11.000+00:00,2023-10-21T09:44:54.000+00:00,2023-10-21T11:40:48.000+00:00,2023-10-21T13:17:50.000+00:00,,
5864,Florent GANOFSKY,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:49.000+00:00,2023-10-20T22:25:30.000+00:00,2023-10-21T00:02:20.000+00:00,2023-10-21T00:42:39.000+00:00,2023-10-21T01:20:12.000+00:00,2023-10-21T03:57:05.000+00:00,2023-10-21T05:32:51.000+00:00,2023-10-21T06:37:55.000+00:00,2023-10-21T08:34:39.000+00:00,2023-10-21T09:50:57.000+00:00,2023-10-21T11:26:41.000+00:00,2023-10-21T12:13:00.000+00:00,2023-10-21T14:44:30.000+00:00,2023-10-21T15:15:30.000+00:00,2023-10-21T17:12:32.000+00:00,2023-10-21T20:12:38.000+00:00,,
5596,Jérôme GUIBOUT,WITHDRAWN,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:54:13.000+00:00,2023-10-20T22:40:50.000+00:00,2023-10-21T00:17:26.000+00:00,2023-10-21T00:50:52.000+00:00,2023-10-21T01:19:23.000+00:00,2023-10-21T03:35:44.000+00:00,2023-10-21T04:45:44.000+00:00,2023-10-21T05:54:23.000+00:00,2023-10-21T07:53:23.000+00:00,2023-10-21T09:02:06.000+00:00,2023-10-21T10:35:57.000+00:00,2023-10-21T11:40:39.000+00:00,2023-10-21T13:58:47.000+00:00,2023-10-21T14:28:09.000+00:00,2023-10-21T17:18:43.000+00:00,2023-10-21T20:23:50.000+00:00,,
5600,Xavier LAFRAGETTE,WITHDRAWN,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:54:34.000+00:00,2023-10-20T22:47:53.000+00:00,2023-10-21T00:45:27.000+00:00,2023-10-21T01:46:53.000+00:00,2023-10-21T02:25:54.000+00:00,2023-10-21T05:08:44.000+00:00,2023-10-21T06:30:53.000+00:00,2023-10-21T07:39:37.000+00:00,2023-10-21T09:40:54.000+00:00,2023-10-21T11:10:28.000+00:00,2023-10-21T12:45:08.000+00:00,2023-10-21T13:27:09.000+00:00,2023-10-21T15:35:23.000+00:00,2023-10-21T16:12:06.000+00:00,2023-10-21T18:39:10.000+00:00,2023-10-21T21:32:36.000+00:00,,
5940,Alexandre FONTAINE,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:53:46.000+00:00,2023-10-20T22:42:46.000+00:00,2023-10-21T00:23:35.000+00:00,2023-10-21T01:01:59.000+00:00,2023-10-21T01:40:15.000+00:00,2023-10-21T03:56:05.000+00:00,2023-10-21T05:14:25.000+00:00,2023-10-21T06:21:56.000+00:00,2023-10-21T08:25:33.000+00:00,2023-10-21T09:55:43.000+00:00,2023-10-21T11:32:28.000+00:00,2023-10-21T12:21:46.000+00:00,2023-10-21T15:04:55.000+00:00,2023-10-21T15:44:09.000+00:00,2023-10-21T17:58:20.000+00:00,2023-10-21T22:45:38.000+00:00,,
5311,Sébastien MAISON,WITHDRAWN,M2 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:01:53.000+00:00,2023-10-20T23:03:20.000+00:00,2023-10-21T01:00:25.000+00:00,2023-10-21T01:39:16.000+00:00,2023-10-21T02:19:06.000+00:00,2023-10-21T04:55:52.000+00:00,2023-10-21T06:18:22.000+00:00,2023-10-21T07:24:39.000+00:00,2023-10-21T09:46:33.000+00:00,2023-10-21T11:33:51.000+00:00,2023-10-21T13:13:37.000+00:00,2023-10-21T13:54:42.000+00:00,2023-10-21T16:52:18.000+00:00,2023-10-21T17:22:35.000+00:00,2023-10-21T20:19:19.000+00:00,2023-10-21T23:23:45.000+00:00,,
5464,Guillaume BLAIS,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:02:58.000+00:00,2023-10-20T23:15:42.000+00:00,2023-10-21T01:18:52.000+00:00,2023-10-21T02:06:20.000+00:00,2023-10-21T02:44:41.000+00:00,2023-10-21T05:24:00.000+00:00,2023-10-21T06:48:11.000+00:00,2023-10-21T07:53:55.000+00:00,2023-10-21T10:33:54.000+00:00,2023-10-21T12:22:27.000+00:00,2023-10-21T14:08:20.000+00:00,2023-10-21T14:56:48.000+00:00,2023-10-21T17:55:58.000+00:00,2023-10-21T18:36:53.000+00:00,2023-10-21T20:53:34.000+00:00,2023-10-22T00:37:31.000+00:00,,
5035,Typhaine CRÉTAULT,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:16:34.000+00:00,2023-10-20T23:47:24.000+00:00,2023-10-21T01:55:08.000+00:00,2023-10-21T02:45:33.000+00:00,2023-10-21T03:15:43.000+00:00,2023-10-21T05:46:14.000+00:00,2023-10-21T07:02:03.000+00:00,2023-10-21T08:08:45.000+00:00,2023-10-21T09:59:35.000+00:00,2023-10-21T11:35:54.000+00:00,2023-10-21T13:20:29.000+00:00,2023-10-21T14:06:48.000+00:00,2023-10-21T17:01:27.000+00:00,2023-10-21T17:38:15.000+00:00,2023-10-21T21:45:07.000+00:00,2023-10-22T01:35:36.000+00:00,,
5147,Loic RAFFRAY,WITHDRAWN,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:01:45.000+00:00,2023-10-20T23:11:22.000+00:00,2023-10-21T01:10:34.000+00:00,2023-10-21T02:15:03.000+00:00,2023-10-21T02:48:45.000+00:00,2023-10-21T05:47:23.000+00:00,2023-10-21T07:07:36.000+00:00,2023-10-21T08:24:45.000+00:00,2023-10-21T10:59:19.000+00:00,2023-10-21T12:30:57.000+00:00,2023-10-21T14:14:15.000+00:00,2023-10-21T14:57:41.000+00:00,2023-10-21T17:50:10.000+00:00,2023-10-21T18:24:06.000+00:00,2023-10-21T22:36:04.000+00:00,2023-10-22T01:37:13.000+00:00,,
6300,Florian GRONIER,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:59:19.000+00:00,2023-10-20T23:08:34.000+00:00,2023-10-21T00:59:36.000+00:00,2023-10-21T01:46:03.000+00:00,2023-10-21T02:15:26.000+00:00,2023-10-21T04:45:35.000+00:00,2023-10-21T05:50:59.000+00:00,2023-10-21T06:50:45.000+00:00,2023-10-21T08:35:27.000+00:00,2023-10-21T10:22:12.000+00:00,2023-10-21T11:41:03.000+00:00,2023-10-21T12:20:46.000+00:00,2023-10-21T15:19:38.000+00:00,2023-10-21T15:51:43.000+00:00,2023-10-21T18:04:03.000+00:00,2023-10-22T02:45:32.000+00:00,,
5204,Jerome GAZELLE,WITHDRAWN,M2 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:22:53.000+00:00,2023-10-21T00:20:41.000+00:00,2023-10-21T02:59:57.000+00:00,2023-10-21T04:17:59.000+00:00,2023-10-21T04:55:33.000+00:00,2023-10-21T08:21:50.000+00:00,2023-10-21T09:58:03.000+00:00,2023-10-21T11:22:34.000+00:00,2023-10-21T14:01:10.000+00:00,2023-10-21T15:55:12.000+00:00,2023-10-21T17:37:40.000+00:00,2023-10-21T18:17:26.000+00:00,2023-10-21T21:05:24.000+00:00,2023-10-21T22:00:42.000+00:00,2023-10-22T00:47:30.000+00:00,2023-10-22T05:05:34.000+00:00,,
5587,Eddison SIALA-CHAMBA,OUT_OF_TIME,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:15:18.000+00:00,2023-10-21T00:00:39.000+00:00,2023-10-21T02:57:12.000+00:00,2023-10-21T03:53:51.000+00:00,2023-10-21T04:49:22.000+00:00,2023-10-21T08:36:51.000+00:00,2023-10-21T10:35:37.000+00:00,2023-10-21T12:25:32.000+00:00,2023-10-21T15:35:58.000+00:00,2023-10-21T17:25:18.000+00:00,2023-10-21T19:36:09.000+00:00,2023-10-21T20:30:01.000+00:00,2023-10-21T23:35:40.000+00:00,2023-10-22T00:26:21.000+00:00,2023-10-22T03:00:11.000+00:00,2023-10-22T08:32:13.000+00:00,,
5542,Jean-Pascal GROSS,WITHDRAWN,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:42.000+00:00,2023-10-20T22:19:17.000+00:00,2023-10-20T23:44:27.000+00:00,2023-10-21T00:18:51.000+00:00,2023-10-21T00:45:18.000+00:00,2023-10-21T02:51:00.000+00:00,2023-10-21T03:55:41.000+00:00,2023-10-21T04:53:01.000+00:00,2023-10-21T06:27:56.000+00:00,2023-10-21T07:39:36.000+00:00,2023-10-21T08:45:56.000+00:00,2023-10-21T09:15:59.000+00:00,2023-10-21T10:56:55.000+00:00,2023-10-21T11:32:16.000+00:00,2023-10-21T14:14:12.000+00:00,,,
6073,Florian AUSTRUY,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:43:50.000+00:00,2023-10-20T22:03:21.000+00:00,2023-10-20T23:24:10.000+00:00,2023-10-20T23:55:56.000+00:00,2023-10-21T00:17:45.000+00:00,2023-10-21T02:09:50.000+00:00,2023-10-21T03:07:15.000+00:00,2023-10-21T04:12:28.000+00:00,2023-10-21T05:39:31.000+00:00,2023-10-21T06:42:08.000+00:00,2023-10-21T07:46:45.000+00:00,2023-10-21T08:16:20.000+00:00,2023-10-21T09:44:48.000+00:00,2023-10-21T10:18:22.000+00:00,2023-10-21T14:20:14.000+00:00,,,
6287,Laurent MARBOEUF,WITHDRAWN,M4 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:57:28.000+00:00,2023-10-20T23:00:50.000+00:00,2023-10-21T01:09:38.000+00:00,2023-10-21T02:05:14.000+00:00,2023-10-21T02:30:29.000+00:00,2023-10-21T05:12:09.000+00:00,2023-10-21T06:42:29.000+00:00,2023-10-21T07:47:34.000+00:00,2023-10-21T10:18:26.000+00:00,2023-10-21T11:54:49.000+00:00,2023-10-21T13:29:24.000+00:00,2023-10-21T14:11:45.000+00:00,2023-10-21T17:44:26.000+00:00,2023-10-21T18:24:55.000+00:00,2023-10-21T21:09:36.000+00:00,,,
5220,Dimitri MAILLOT,WITHDRAWN,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:56:18.000+00:00,2023-10-20T22:59:15.000+00:00,2023-10-21T01:04:02.000+00:00,2023-10-21T02:11:30.000+00:00,2023-10-21T03:02:03.000+00:00,2023-10-21T07:05:06.000+00:00,2023-10-21T08:35:15.000+00:00,2023-10-21T10:02:10.000+00:00,2023-10-21T12:13:58.000+00:00,2023-10-21T13:54:37.000+00:00,2023-10-21T15:21:58.000+00:00,2023-10-21T16:03:39.000+00:00,2023-10-21T18:15:21.000+00:00,2023-10-21T18:59:40.000+00:00,2023-10-21T21:16:48.000+00:00,,,
5313,Philippe AUBIN,WITHDRAWN,M4 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:06:38.000+00:00,2023-10-20T23:23:40.000+00:00,2023-10-21T01:28:23.000+00:00,2023-10-21T02:29:13.000+00:00,2023-10-21T03:04:31.000+00:00,2023-10-21T07:05:18.000+00:00,2023-10-21T09:45:13.000+00:00,2023-10-21T10:56:41.000+00:00,2023-10-21T13:09:45.000+00:00,2023-10-21T14:32:25.000+00:00,2023-10-21T16:15:26.000+00:00,2023-10-21T16:57:55.000+00:00,,,2023-10-21T21:36:26.000+00:00,,,
6340,Loic FRANCOMME,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:56:55.000+00:00,2023-10-20T22:58:50.000+00:00,2023-10-21T01:20:57.000+00:00,2023-10-21T02:08:08.000+00:00,2023-10-21T02:54:40.000+00:00,2023-10-21T05:44:07.000+00:00,2023-10-21T07:12:43.000+00:00,2023-10-21T08:28:28.000+00:00,2023-10-21T10:58:50.000+00:00,2023-10-21T13:03:02.000+00:00,2023-10-21T14:56:45.000+00:00,2023-10-21T15:47:05.000+00:00,2023-10-21T18:09:06.000+00:00,2023-10-21T18:53:00.000+00:00,2023-10-21T21:51:01.000+00:00,,,
5774,Samuel DEBARD,WITHDRAWN,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:54:36.000+00:00,2023-10-20T22:47:54.000+00:00,2023-10-21T00:40:32.000+00:00,2023-10-21T02:03:34.000+00:00,2023-10-21T02:42:27.000+00:00,2023-10-21T05:46:14.000+00:00,2023-10-21T07:26:02.000+00:00,2023-10-21T08:45:57.000+00:00,2023-10-21T11:22:57.000+00:00,2023-10-21T13:13:43.000+00:00,2023-10-21T15:09:03.000+00:00,2023-10-21T15:49:40.000+00:00,2023-10-21T18:27:49.000+00:00,2023-10-21T19:20:17.000+00:00,2023-10-21T22:54:54.000+00:00,,,
5150,Matthieu CUYNET,WITHDRAWN,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:06:52.000+00:00,2023-10-20T23:22:46.000+00:00,2023-10-21T01:32:53.000+00:00,2023-10-21T02:24:22.000+00:00,2023-10-21T03:12:57.000+00:00,2023-10-21T06:18:30.000+00:00,2023-10-21T07:49:20.000+00:00,2023-10-21T09:09:07.000+00:00,2023-10-21T11:29:32.000+00:00,2023-10-21T13:16:46.000+00:00,2023-10-21T14:55:44.000+00:00,2023-10-21T15:38:07.000+00:00,2023-10-21T18:13:12.000+00:00,2023-10-21T18:53:09.000+00:00,2023-10-21T22:59:09.000+00:00,,,
5931,Patrick MAILLOT,WITHDRAWN,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:03:29.000+00:00,2023-10-20T23:16:49.000+00:00,2023-10-21T01:17:38.000+00:00,2023-10-21T02:07:02.000+00:00,2023-10-21T02:44:11.000+00:00,2023-10-21T05:56:04.000+00:00,2023-10-21T07:21:12.000+00:00,2023-10-21T08:43:55.000+00:00,2023-10-21T11:30:57.000+00:00,2023-10-21T13:31:31.000+00:00,2023-10-21T15:33:25.000+00:00,2023-10-21T16:39:23.000+00:00,2023-10-21T20:13:53.000+00:00,2023-10-21T20:57:51.000+00:00,2023-10-21T23:45:52.000+00:00,,,
5836,Jérôme OLLIVIER,OUT_OF_TIME,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:04:15.000+00:00,2023-10-20T23:17:54.000+00:00,2023-10-21T01:42:24.000+00:00,2023-10-21T02:57:06.000+00:00,2023-10-21T03:29:54.000+00:00,2023-10-21T06:35:31.000+00:00,2023-10-21T08:31:38.000+00:00,2023-10-21T10:00:31.000+00:00,2023-10-21T12:30:14.000+00:00,2023-10-21T14:18:21.000+00:00,2023-10-21T16:17:39.000+00:00,2023-10-21T17:03:49.000+00:00,2023-10-21T20:10:37.000+00:00,2023-10-21T20:57:30.000+00:00,2023-10-21T23:56:42.000+00:00,,,
6448,Bartlomiej KIELICH,WITHDRAWN,M1 H,MALE,PL,2023-10-20T20:21:53.000+00:00,2023-10-20T21:26:25.000+00:00,2023-10-21T00:26:09.000+00:00,2023-10-21T03:12:58.000+00:00,2023-10-21T04:03:32.000+00:00,2023-10-21T04:41:51.000+00:00,2023-10-21T07:52:17.000+00:00,2023-10-21T09:08:05.000+00:00,2023-10-21T10:26:52.000+00:00,2023-10-21T12:52:06.000+00:00,2023-10-21T14:33:21.000+00:00,2023-10-21T16:24:30.000+00:00,2023-10-21T17:09:17.000+00:00,2023-10-21T20:01:33.000+00:00,2023-10-21T20:44:40.000+00:00,2023-10-22T00:02:10.000+00:00,,,
5409,Cindry MUSSIDAN,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:08:23.000+00:00,2023-10-20T23:30:25.000+00:00,2023-10-21T01:41:19.000+00:00,2023-10-21T02:32:43.000+00:00,2023-10-21T03:16:52.000+00:00,2023-10-21T06:21:06.000+00:00,2023-10-21T08:09:51.000+00:00,2023-10-21T09:27:19.000+00:00,2023-10-21T12:14:11.000+00:00,2023-10-21T13:41:35.000+00:00,2023-10-21T15:22:17.000+00:00,2023-10-21T16:03:29.000+00:00,2023-10-21T18:10:27.000+00:00,2023-10-21T19:14:26.000+00:00,2023-10-22T00:10:38.000+00:00,,,
5012,Patrice PIERRAT,WITHDRAWN,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:04:50.000+00:00,2023-10-20T23:22:07.000+00:00,2023-10-21T01:33:03.000+00:00,2023-10-21T02:29:19.000+00:00,2023-10-21T03:10:49.000+00:00,2023-10-21T06:14:50.000+00:00,2023-10-21T07:50:59.000+00:00,2023-10-21T09:17:09.000+00:00,2023-10-21T11:43:44.000+00:00,2023-10-21T14:07:50.000+00:00,2023-10-21T16:12:59.000+00:00,2023-10-21T17:01:46.000+00:00,2023-10-21T21:01:16.000+00:00,2023-10-21T21:43:38.000+00:00,2023-10-22T00:17:54.000+00:00,,,
5782,Lionel LASTOUILLAT,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:22:52.000+00:00,2023-10-21T00:09:54.000+00:00,2023-10-21T02:15:05.000+00:00,2023-10-21T02:58:22.000+00:00,2023-10-21T03:42:58.000+00:00,2023-10-21T06:13:32.000+00:00,2023-10-21T07:36:54.000+00:00,2023-10-21T08:48:04.000+00:00,2023-10-21T11:25:01.000+00:00,2023-10-21T13:17:04.000+00:00,2023-10-21T15:19:21.000+00:00,2023-10-21T16:09:16.000+00:00,2023-10-21T20:33:02.000+00:00,2023-10-21T21:19:07.000+00:00,2023-10-22T00:23:25.000+00:00,,,
6346,Simon FAUQUENOT,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:08:07.000+00:00,2023-10-20T23:26:39.000+00:00,2023-10-21T01:40:37.000+00:00,2023-10-21T02:45:56.000+00:00,2023-10-21T03:15:47.000+00:00,2023-10-21T06:09:34.000+00:00,2023-10-21T07:39:55.000+00:00,2023-10-21T08:48:28.000+00:00,2023-10-21T11:29:12.000+00:00,2023-10-21T13:37:31.000+00:00,2023-10-21T16:11:28.000+00:00,2023-10-21T16:55:20.000+00:00,2023-10-21T20:05:45.000+00:00,2023-10-21T20:49:20.000+00:00,2023-10-22T00:27:13.000+00:00,,,
5494,Olga HOARAU,WITHDRAWN,M0 F,FEMALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:23:02.000+00:00,2023-10-20T23:55:46.000+00:00,2023-10-21T01:57:39.000+00:00,2023-10-21T03:05:38.000+00:00,2023-10-21T03:35:59.000+00:00,2023-10-21T06:25:39.000+00:00,2023-10-21T07:59:57.000+00:00,2023-10-21T09:16:59.000+00:00,2023-10-21T12:13:32.000+00:00,2023-10-21T13:54:04.000+00:00,2023-10-21T15:57:20.000+00:00,2023-10-21T16:45:26.000+00:00,2023-10-21T19:10:26.000+00:00,2023-10-21T19:58:51.000+00:00,2023-10-22T00:45:11.000+00:00,,,
6413,Thomas GELAS,WITHDRAWN,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:04:46.000+00:00,2023-10-20T23:25:17.000+00:00,2023-10-21T01:48:29.000+00:00,2023-10-21T02:43:00.000+00:00,2023-10-21T03:31:14.000+00:00,2023-10-21T06:37:10.000+00:00,2023-10-21T08:23:39.000+00:00,2023-10-21T09:52:38.000+00:00,2023-10-21T12:53:21.000+00:00,2023-10-21T14:51:12.000+00:00,2023-10-21T16:52:18.000+00:00,2023-10-21T17:43:14.000+00:00,2023-10-21T21:48:25.000+00:00,2023-10-21T22:39:13.000+00:00,2023-10-22T02:29:03.000+00:00,,,
5566,Yoan GOIFFON,WITHDRAWN,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:25:34.000+00:00,2023-10-21T00:23:48.000+00:00,2023-10-21T02:47:46.000+00:00,2023-10-21T03:53:32.000+00:00,2023-10-21T04:24:33.000+00:00,2023-10-21T07:06:15.000+00:00,2023-10-21T08:37:00.000+00:00,2023-10-21T09:58:50.000+00:00,2023-10-21T13:01:08.000+00:00,2023-10-21T15:11:55.000+00:00,2023-10-21T17:02:13.000+00:00,2023-10-21T17:50:11.000+00:00,2023-10-21T21:18:45.000+00:00,2023-10-21T22:20:42.000+00:00,2023-10-22T03:22:36.000+00:00,,,
5118,Stephane RUAULD,WITHDRAWN,M4 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:24:48.000+00:00,2023-10-21T00:22:58.000+00:00,2023-10-21T03:11:45.000+00:00,2023-10-21T04:04:43.000+00:00,2023-10-21T04:56:52.000+00:00,2023-10-21T07:57:34.000+00:00,2023-10-21T09:44:11.000+00:00,2023-10-21T11:09:09.000+00:00,2023-10-21T14:15:33.000+00:00,2023-10-21T16:41:05.000+00:00,2023-10-21T18:35:50.000+00:00,2023-10-21T19:28:34.000+00:00,2023-10-21T23:14:44.000+00:00,2023-10-22T00:09:12.000+00:00,2023-10-22T03:29:01.000+00:00,,,
