bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Plat. Cerf,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
6002,Baptiste BINET,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:24.000+00:00,2022-10-21T23:17:02.000+00:00,2022-10-22T00:57:47.000+00:00,2022-10-22T01:42:22.000+00:00,2022-10-22T02:11:46.000+00:00,2022-10-22T04:44:02.000+00:00,2022-10-22T06:11:17.000+00:00,2022-10-22T07:22:39.000+00:00,2022-10-22T09:23:55.000+00:00,2022-10-22T10:42:33.000+00:00,2022-10-22T12:03:01.000+00:00,2022-10-22T12:37:23.000+00:00,2022-10-22T14:52:15.000+00:00,2022-10-22T15:30:31.000+00:00,2022-10-22T17:39:17.000+00:00,2022-10-22T19:22:31.000+00:00,2022-10-22T21:51:38.000+00:00,2022-10-22T23:14:38.000+00:00
5890,Noe MOLY,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:52:20.000+00:00,2022-10-22T00:10:38.000+00:00,2022-10-22T02:32:58.000+00:00,2022-10-22T03:35:18.000+00:00,2022-10-22T04:02:43.000+00:00,2022-10-22T06:46:35.000+00:00,2022-10-22T07:56:11.000+00:00,2022-10-22T09:03:05.000+00:00,2022-10-22T10:59:49.000+00:00,2022-10-22T12:21:12.000+00:00,2022-10-22T13:48:48.000+00:00,2022-10-22T14:21:27.000+00:00,2022-10-22T16:21:35.000+00:00,2022-10-22T17:01:08.000+00:00,2022-10-22T18:51:56.000+00:00,2022-10-22T20:34:08.000+00:00,2022-10-22T22:23:57.000+00:00,2022-10-22T23:16:56.000+00:00
5513,Audric DEVAUX,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:53:22.000+00:00,2022-10-21T23:55:47.000+00:00,2022-10-22T01:49:14.000+00:00,2022-10-22T02:36:34.000+00:00,2022-10-22T03:03:35.000+00:00,2022-10-22T05:36:54.000+00:00,2022-10-22T06:57:33.000+00:00,2022-10-22T08:06:22.000+00:00,2022-10-22T10:30:05.000+00:00,2022-10-22T12:22:49.000+00:00,2022-10-22T13:48:55.000+00:00,2022-10-22T14:18:49.000+00:00,2022-10-22T15:59:45.000+00:00,2022-10-22T16:34:08.000+00:00,2022-10-22T18:09:17.000+00:00,2022-10-22T19:51:44.000+00:00,2022-10-22T22:09:45.000+00:00,2022-10-22T23:18:10.000+00:00
6195,Francky LHEUILLIER,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:29:21.000+00:00,2022-10-21T23:10:03.000+00:00,2022-10-22T00:43:10.000+00:00,2022-10-22T01:29:15.000+00:00,2022-10-22T01:55:25.000+00:00,2022-10-22T04:19:09.000+00:00,2022-10-22T05:26:48.000+00:00,2022-10-22T06:23:08.000+00:00,2022-10-22T08:07:57.000+00:00,2022-10-22T09:22:18.000+00:00,2022-10-22T10:54:34.000+00:00,2022-10-22T11:27:38.000+00:00,2022-10-22T14:12:03.000+00:00,2022-10-22T15:40:37.000+00:00,2022-10-22T17:29:42.000+00:00,2022-10-22T20:22:33.000+00:00,2022-10-22T22:26:22.000+00:00,2022-10-22T23:18:36.000+00:00
5190,Aurelie FERRERAS,FINISHER,M0 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:37:39.000+00:00,2022-10-21T23:35:13.000+00:00,2022-10-22T01:24:18.000+00:00,2022-10-22T02:17:56.000+00:00,2022-10-22T02:43:36.000+00:00,2022-10-22T05:25:25.000+00:00,2022-10-22T06:27:56.000+00:00,2022-10-22T07:25:33.000+00:00,2022-10-22T09:15:21.000+00:00,2022-10-22T10:42:15.000+00:00,2022-10-22T12:06:02.000+00:00,2022-10-22T12:46:17.000+00:00,2022-10-22T14:59:51.000+00:00,2022-10-22T15:30:54.000+00:00,2022-10-22T17:35:55.000+00:00,2022-10-22T20:00:05.000+00:00,2022-10-22T22:13:14.000+00:00,2022-10-22T23:21:00.000+00:00
6143,Sebastien PONTUS,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:36:26.000+00:00,2022-10-21T23:31:17.000+00:00,2022-10-22T01:34:38.000+00:00,2022-10-22T02:30:02.000+00:00,2022-10-22T02:54:04.000+00:00,2022-10-22T05:12:51.000+00:00,2022-10-22T06:31:44.000+00:00,2022-10-22T07:38:34.000+00:00,2022-10-22T09:47:12.000+00:00,2022-10-22T11:25:37.000+00:00,2022-10-22T12:40:43.000+00:00,2022-10-22T13:16:51.000+00:00,2022-10-22T16:03:11.000+00:00,2022-10-22T16:47:20.000+00:00,2022-10-22T18:28:58.000+00:00,2022-10-22T20:01:30.000+00:00,2022-10-22T22:10:52.000+00:00,2022-10-22T23:22:50.000+00:00
5724,Fabrice GILBOIRE,FINISHER,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:53:12.000+00:00,2022-10-22T00:06:29.000+00:00,2022-10-22T02:05:28.000+00:00,2022-10-22T03:05:39.000+00:00,2022-10-22T03:36:17.000+00:00,2022-10-22T06:04:09.000+00:00,2022-10-22T07:19:21.000+00:00,2022-10-22T08:17:23.000+00:00,2022-10-22T10:08:31.000+00:00,2022-10-22T11:38:10.000+00:00,2022-10-22T13:03:03.000+00:00,2022-10-22T13:44:46.000+00:00,2022-10-22T16:15:05.000+00:00,2022-10-22T16:42:59.000+00:00,2022-10-22T18:26:47.000+00:00,2022-10-22T20:03:51.000+00:00,2022-10-22T22:35:53.000+00:00,2022-10-22T23:23:52.000+00:00
5809,Stephane LECUYOT,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:31:10.000+00:00,2022-10-21T23:31:09.000+00:00,2022-10-22T01:43:04.000+00:00,2022-10-22T02:37:34.000+00:00,2022-10-22T02:59:13.000+00:00,2022-10-22T05:22:53.000+00:00,2022-10-22T06:42:20.000+00:00,2022-10-22T07:45:08.000+00:00,2022-10-22T09:43:52.000+00:00,2022-10-22T11:17:53.000+00:00,2022-10-22T12:37:28.000+00:00,2022-10-22T13:10:16.000+00:00,2022-10-22T15:27:28.000+00:00,2022-10-22T15:53:46.000+00:00,2022-10-22T17:50:31.000+00:00,2022-10-22T19:48:04.000+00:00,2022-10-22T22:01:39.000+00:00,2022-10-23T12:26:47.000+00:00
6320,Elif BASIC,FINISHER,M1 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:36:41.000+00:00,2022-10-21T23:24:58.000+00:00,2022-10-22T01:24:14.000+00:00,2022-10-22T02:34:11.000+00:00,2022-10-22T03:01:20.000+00:00,2022-10-22T05:22:37.000+00:00,2022-10-22T06:41:52.000+00:00,2022-10-22T07:44:54.000+00:00,2022-10-22T09:43:48.000+00:00,2022-10-22T11:17:46.000+00:00,2022-10-22T12:37:32.000+00:00,2022-10-22T13:10:16.000+00:00,2022-10-22T15:27:22.000+00:00,2022-10-22T15:53:48.000+00:00,2022-10-22T17:42:06.000+00:00,2022-10-22T19:47:32.000+00:00,2022-10-22T22:01:33.000+00:00,2022-10-22T23:28:30.000+00:00
5746,Gilles MOYOU,FINISHER,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:55.000+00:00,2022-10-21T23:18:22.000+00:00,2022-10-22T01:08:36.000+00:00,2022-10-22T02:06:02.000+00:00,2022-10-22T02:34:37.000+00:00,2022-10-22T04:57:55.000+00:00,2022-10-22T06:13:39.000+00:00,2022-10-22T07:18:16.000+00:00,2022-10-22T09:19:09.000+00:00,2022-10-22T10:43:48.000+00:00,2022-10-22T12:13:10.000+00:00,2022-10-22T12:53:16.000+00:00,2022-10-22T14:48:08.000+00:00,2022-10-22T15:17:10.000+00:00,2022-10-22T17:22:22.000+00:00,2022-10-22T19:28:37.000+00:00,2022-10-22T22:11:42.000+00:00,2022-10-22T23:28:59.000+00:00
6317,Yann HEUZE,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:38:59.000+00:00,2022-10-21T23:40:40.000+00:00,2022-10-22T01:35:44.000+00:00,2022-10-22T02:27:10.000+00:00,2022-10-22T02:57:13.000+00:00,2022-10-22T05:33:09.000+00:00,2022-10-22T06:49:31.000+00:00,2022-10-22T07:54:14.000+00:00,2022-10-22T09:59:45.000+00:00,2022-10-22T11:34:05.000+00:00,2022-10-22T13:01:55.000+00:00,2022-10-22T13:36:32.000+00:00,2022-10-22T15:45:59.000+00:00,2022-10-22T16:12:35.000+00:00,2022-10-22T18:00:07.000+00:00,2022-10-22T19:52:05.000+00:00,2022-10-22T22:17:37.000+00:00,2022-10-22T23:29:41.000+00:00
6014,Remy CHAMPETIER,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:34:37.000+00:00,2022-10-21T23:18:27.000+00:00,2022-10-22T01:06:00.000+00:00,2022-10-22T01:52:02.000+00:00,2022-10-22T02:20:08.000+00:00,2022-10-22T05:01:45.000+00:00,2022-10-22T06:20:56.000+00:00,2022-10-22T07:29:42.000+00:00,2022-10-22T09:26:15.000+00:00,2022-10-22T10:54:56.000+00:00,2022-10-22T12:29:43.000+00:00,2022-10-22T13:05:05.000+00:00,2022-10-22T15:16:46.000+00:00,2022-10-22T15:48:22.000+00:00,2022-10-22T17:36:08.000+00:00,2022-10-22T19:36:42.000+00:00,2022-10-22T22:09:17.000+00:00,2022-10-22T23:29:48.000+00:00
5655,Cédric DUDA,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:54:23.000+00:00,2022-10-22T00:08:03.000+00:00,2022-10-22T02:09:19.000+00:00,2022-10-22T03:18:17.000+00:00,2022-10-22T03:46:05.000+00:00,2022-10-22T06:14:21.000+00:00,2022-10-22T07:34:24.000+00:00,2022-10-22T08:40:44.000+00:00,2022-10-22T10:48:34.000+00:00,2022-10-22T12:11:58.000+00:00,2022-10-22T13:41:59.000+00:00,2022-10-22T14:20:01.000+00:00,2022-10-22T16:11:31.000+00:00,2022-10-22T16:47:58.000+00:00,2022-10-22T18:23:53.000+00:00,2022-10-22T20:20:58.000+00:00,2022-10-22T22:36:43.000+00:00,2022-10-22T23:29:52.000+00:00
6118,Louis PAGNIER,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:38:57.000+00:00,2022-10-21T23:39:39.000+00:00,2022-10-22T01:29:31.000+00:00,2022-10-22T02:25:45.000+00:00,2022-10-22T02:52:18.000+00:00,2022-10-22T05:23:57.000+00:00,2022-10-22T06:40:29.000+00:00,2022-10-22T07:43:06.000+00:00,2022-10-22T09:41:53.000+00:00,2022-10-22T11:20:01.000+00:00,2022-10-22T12:50:36.000+00:00,2022-10-22T13:26:30.000+00:00,2022-10-22T15:58:19.000+00:00,2022-10-22T16:23:46.000+00:00,2022-10-22T17:53:38.000+00:00,2022-10-22T20:19:29.000+00:00,2022-10-22T22:35:56.000+00:00,2022-10-22T23:29:47.000+00:00
5095,Clément VALETTE,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:43:01.000+00:00,2022-10-21T23:46:30.000+00:00,2022-10-22T01:34:16.000+00:00,2022-10-22T02:31:56.000+00:00,2022-10-22T02:59:48.000+00:00,2022-10-22T05:22:04.000+00:00,2022-10-22T06:35:52.000+00:00,2022-10-22T07:44:03.000+00:00,2022-10-22T09:47:30.000+00:00,2022-10-22T11:15:24.000+00:00,2022-10-22T12:40:54.000+00:00,2022-10-22T13:18:03.000+00:00,2022-10-22T15:53:31.000+00:00,2022-10-22T16:21:31.000+00:00,2022-10-22T17:57:52.000+00:00,2022-10-22T20:07:25.000+00:00,2022-10-22T22:26:51.000+00:00,2022-10-22T23:31:10.000+00:00
5127,Claire LAUVERGNAT,FINISHER,M1 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:43:35.000+00:00,2022-10-21T23:47:44.000+00:00,2022-10-22T01:48:09.000+00:00,2022-10-22T02:40:51.000+00:00,2022-10-22T03:10:12.000+00:00,2022-10-22T06:10:02.000+00:00,2022-10-22T07:18:45.000+00:00,2022-10-22T08:28:53.000+00:00,2022-10-22T10:22:56.000+00:00,2022-10-22T11:57:37.000+00:00,2022-10-22T13:27:44.000+00:00,2022-10-22T14:00:49.000+00:00,2022-10-22T16:13:02.000+00:00,2022-10-22T16:41:48.000+00:00,2022-10-22T18:45:51.000+00:00,2022-10-22T20:14:51.000+00:00,2022-10-22T22:34:11.000+00:00,2022-10-22T23:35:50.000+00:00
6149,Jerry DAVID,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:48:39.000+00:00,2022-10-21T23:53:03.000+00:00,2022-10-22T01:49:29.000+00:00,2022-10-22T02:39:42.000+00:00,2022-10-22T03:14:29.000+00:00,2022-10-22T05:48:42.000+00:00,2022-10-22T07:03:20.000+00:00,2022-10-22T08:06:58.000+00:00,2022-10-22T10:15:49.000+00:00,2022-10-22T11:53:54.000+00:00,2022-10-22T13:18:33.000+00:00,2022-10-22T13:52:58.000+00:00,2022-10-22T15:53:21.000+00:00,2022-10-22T16:24:27.000+00:00,2022-10-22T18:08:39.000+00:00,2022-10-22T20:05:25.000+00:00,2022-10-22T22:26:48.000+00:00,2022-10-22T23:39:24.000+00:00
5736,Jeanick BEAULIEU,FINISHER,M4 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:41:08.000+00:00,2022-10-21T23:43:46.000+00:00,2022-10-22T01:36:59.000+00:00,2022-10-22T02:26:54.000+00:00,2022-10-22T02:54:39.000+00:00,2022-10-22T05:37:40.000+00:00,2022-10-22T06:55:09.000+00:00,2022-10-22T08:04:49.000+00:00,2022-10-22T10:03:07.000+00:00,2022-10-22T11:39:31.000+00:00,2022-10-22T13:02:33.000+00:00,2022-10-22T13:37:02.000+00:00,2022-10-22T15:48:15.000+00:00,2022-10-22T16:18:22.000+00:00,2022-10-22T18:06:21.000+00:00,2022-10-22T20:09:52.000+00:00,2022-10-22T22:44:23.000+00:00,2022-10-22T23:40:29.000+00:00
5470,Dylan LOSSEC,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:54:53.000+00:00,2022-10-22T00:11:58.000+00:00,2022-10-22T02:13:52.000+00:00,2022-10-22T03:08:40.000+00:00,2022-10-22T03:35:53.000+00:00,2022-10-22T06:05:08.000+00:00,2022-10-22T07:15:21.000+00:00,2022-10-22T08:17:19.000+00:00,2022-10-22T10:10:01.000+00:00,2022-10-22T11:34:52.000+00:00,2022-10-22T13:06:40.000+00:00,2022-10-22T13:43:55.000+00:00,2022-10-22T15:56:08.000+00:00,2022-10-22T16:28:38.000+00:00,2022-10-22T18:45:05.000+00:00,2022-10-22T20:11:28.000+00:00,2022-10-22T22:19:25.000+00:00,2022-10-22T23:40:44.000+00:00
5971,Laurent TECHER,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:28.000+00:00,2022-10-21T23:18:15.000+00:00,2022-10-22T00:53:03.000+00:00,2022-10-22T01:36:01.000+00:00,2022-10-22T02:09:22.000+00:00,2022-10-22T04:50:53.000+00:00,2022-10-22T06:12:30.000+00:00,2022-10-22T07:22:57.000+00:00,2022-10-22T09:37:38.000+00:00,2022-10-22T11:10:36.000+00:00,2022-10-22T12:27:49.000+00:00,2022-10-22T13:00:07.000+00:00,2022-10-22T14:59:30.000+00:00,2022-10-22T15:28:23.000+00:00,2022-10-22T17:25:23.000+00:00,2022-10-22T19:57:20.000+00:00,2022-10-22T22:27:53.000+00:00,2022-10-22T23:40:56.000+00:00
5197,Jérôme GEA,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:45.000+00:00,2022-10-21T23:03:39.000+00:00,2022-10-22T00:37:29.000+00:00,2022-10-22T01:39:34.000+00:00,2022-10-22T02:08:26.000+00:00,2022-10-22T04:41:35.000+00:00,2022-10-22T05:46:49.000+00:00,2022-10-22T06:44:38.000+00:00,2022-10-22T08:41:40.000+00:00,2022-10-22T10:03:51.000+00:00,2022-10-22T11:14:32.000+00:00,2022-10-22T11:46:15.000+00:00,2022-10-22T13:59:15.000+00:00,2022-10-22T14:26:06.000+00:00,2022-10-22T16:17:37.000+00:00,2022-10-22T18:17:53.000+00:00,2022-10-22T21:38:54.000+00:00,2022-10-22T23:41:15.000+00:00
5015,Etienne CAMUSET,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:36:41.000+00:00,2022-10-21T23:37:38.000+00:00,2022-10-22T01:23:32.000+00:00,2022-10-22T02:09:05.000+00:00,2022-10-22T02:37:03.000+00:00,2022-10-22T05:04:38.000+00:00,2022-10-22T06:26:03.000+00:00,2022-10-22T07:32:08.000+00:00,2022-10-22T09:20:16.000+00:00,2022-10-22T10:56:55.000+00:00,2022-10-22T12:33:33.000+00:00,2022-10-22T13:12:49.000+00:00,2022-10-22T15:40:35.000+00:00,2022-10-22T16:10:39.000+00:00,2022-10-22T17:58:45.000+00:00,2022-10-22T20:01:16.000+00:00,2022-10-22T22:28:03.000+00:00,2022-10-22T23:41:51.000+00:00
5784,Sébastien COJEAN,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:57:56.000+00:00,2022-10-22T00:16:08.000+00:00,2022-10-22T02:19:20.000+00:00,2022-10-22T03:09:17.000+00:00,2022-10-22T03:47:36.000+00:00,2022-10-22T06:14:21.000+00:00,2022-10-22T07:24:25.000+00:00,2022-10-22T08:30:52.000+00:00,2022-10-22T10:40:04.000+00:00,2022-10-22T12:13:07.000+00:00,2022-10-22T13:31:00.000+00:00,2022-10-22T14:03:39.000+00:00,2022-10-22T16:49:04.000+00:00,2022-10-22T17:20:58.000+00:00,2022-10-22T19:07:01.000+00:00,2022-10-22T20:46:00.000+00:00,2022-10-22T22:44:07.000+00:00,2022-10-22T23:42:02.000+00:00
5147,Maxime PAYSANT,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:44:23.000+00:00,2022-10-21T23:35:20.000+00:00,2022-10-22T01:13:39.000+00:00,2022-10-22T01:59:25.000+00:00,2022-10-22T02:25:53.000+00:00,2022-10-22T05:17:41.000+00:00,2022-10-22T06:30:21.000+00:00,2022-10-22T07:39:31.000+00:00,2022-10-22T09:34:52.000+00:00,2022-10-22T11:10:49.000+00:00,2022-10-22T12:45:09.000+00:00,2022-10-22T13:30:27.000+00:00,2022-10-22T16:05:53.000+00:00,2022-10-22T16:38:28.000+00:00,2022-10-22T18:34:47.000+00:00,2022-10-22T20:29:07.000+00:00,2022-10-22T22:36:38.000+00:00,2022-10-22T23:42:09.000+00:00
5741,Jayprakashsingh MAGHOO,FINISHER,M1 H,MALE,MU,2022-10-21T20:45:00.000+00:00,2022-10-21T21:34:35.000+00:00,2022-10-21T23:27:33.000+00:00,2022-10-22T01:13:43.000+00:00,2022-10-22T01:59:37.000+00:00,2022-10-22T02:25:19.000+00:00,2022-10-22T04:59:12.000+00:00,2022-10-22T06:16:03.000+00:00,2022-10-22T07:23:01.000+00:00,2022-10-22T09:25:31.000+00:00,2022-10-22T10:58:58.000+00:00,2022-10-22T12:22:20.000+00:00,2022-10-22T13:03:52.000+00:00,2022-10-22T15:34:23.000+00:00,2022-10-22T16:08:43.000+00:00,2022-10-22T18:13:43.000+00:00,2022-10-22T19:52:06.000+00:00,2022-10-22T22:27:15.000+00:00,2022-10-22T23:43:01.000+00:00
5536,Jean-Baptiste BUZENS,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:36:25.000+00:00,2022-10-21T23:35:23.000+00:00,2022-10-22T01:16:29.000+00:00,2022-10-22T02:10:09.000+00:00,2022-10-22T02:33:37.000+00:00,2022-10-22T05:10:34.000+00:00,2022-10-22T06:29:38.000+00:00,2022-10-22T07:39:15.000+00:00,2022-10-22T09:39:22.000+00:00,2022-10-22T11:15:31.000+00:00,2022-10-22T12:50:42.000+00:00,2022-10-22T13:28:44.000+00:00,2022-10-22T16:15:34.000+00:00,2022-10-22T16:45:05.000+00:00,2022-10-22T18:34:01.000+00:00,2022-10-22T20:31:21.000+00:00,2022-10-22T22:42:47.000+00:00,2022-10-22T23:44:46.000+00:00
5126,Yannis DARCHY,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:39:24.000+00:00,2022-10-21T23:37:53.000+00:00,2022-10-22T01:16:45.000+00:00,2022-10-22T02:06:24.000+00:00,2022-10-22T02:31:48.000+00:00,2022-10-22T05:16:21.000+00:00,2022-10-22T06:35:35.000+00:00,2022-10-22T07:43:09.000+00:00,2022-10-22T09:47:29.000+00:00,2022-10-22T11:19:54.000+00:00,2022-10-22T12:45:58.000+00:00,2022-10-22T13:18:54.000+00:00,2022-10-22T15:29:55.000+00:00,2022-10-22T15:58:48.000+00:00,2022-10-22T17:52:27.000+00:00,2022-10-22T19:57:11.000+00:00,2022-10-22T22:27:20.000+00:00,2022-10-22T23:44:59.000+00:00
5595,Alexandre FRANÇOIS,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:01:53.000+00:00,2022-10-22T00:34:39.000+00:00,2022-10-22T03:00:54.000+00:00,2022-10-22T03:45:48.000+00:00,2022-10-22T04:15:22.000+00:00,2022-10-22T06:44:26.000+00:00,2022-10-22T07:56:34.000+00:00,2022-10-22T09:00:43.000+00:00,2022-10-22T10:59:08.000+00:00,2022-10-22T12:25:51.000+00:00,2022-10-22T13:55:19.000+00:00,2022-10-22T14:32:11.000+00:00,2022-10-22T16:48:38.000+00:00,2022-10-22T17:17:57.000+00:00,2022-10-22T19:07:40.000+00:00,2022-10-22T20:40:29.000+00:00,2022-10-22T22:50:10.000+00:00,2022-10-22T23:48:03.000+00:00
5505,Johan POIROT,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:37:24.000+00:00,2022-10-21T23:30:30.000+00:00,2022-10-22T01:28:43.000+00:00,2022-10-22T02:19:17.000+00:00,2022-10-22T02:47:59.000+00:00,2022-10-22T05:14:38.000+00:00,2022-10-22T06:30:12.000+00:00,2022-10-22T07:43:45.000+00:00,2022-10-22T09:34:07.000+00:00,2022-10-22T11:06:21.000+00:00,2022-10-22T12:33:25.000+00:00,2022-10-22T13:12:24.000+00:00,2022-10-22T16:02:59.000+00:00,2022-10-22T16:47:27.000+00:00,2022-10-22T18:28:56.000+00:00,2022-10-22T20:18:41.000+00:00,2022-10-22T22:41:14.000+00:00,2022-10-22T23:50:44.000+00:00
5690,Jean Dominique FONTAINE,FINISHER,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:46:02.000+00:00,2022-10-21T23:35:07.000+00:00,2022-10-22T01:12:50.000+00:00,2022-10-22T01:53:39.000+00:00,2022-10-22T02:42:24.000+00:00,2022-10-22T05:05:31.000+00:00,2022-10-22T06:20:22.000+00:00,2022-10-22T07:24:24.000+00:00,2022-10-22T09:26:18.000+00:00,2022-10-22T11:03:53.000+00:00,2022-10-22T12:31:21.000+00:00,2022-10-22T13:04:52.000+00:00,2022-10-22T15:33:39.000+00:00,2022-10-22T16:06:03.000+00:00,2022-10-22T17:56:08.000+00:00,2022-10-22T20:26:08.000+00:00,2022-10-22T22:49:44.000+00:00,2022-10-22T23:52:54.000+00:00
5386,Félix URVOY,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:46:16.000+00:00,2022-10-21T23:44:38.000+00:00,2022-10-22T01:30:37.000+00:00,2022-10-22T02:24:23.000+00:00,2022-10-22T02:48:48.000+00:00,2022-10-22T05:21:04.000+00:00,2022-10-22T06:44:07.000+00:00,2022-10-22T07:45:02.000+00:00,2022-10-22T09:36:24.000+00:00,2022-10-22T11:24:48.000+00:00,2022-10-22T13:03:40.000+00:00,2022-10-22T13:59:50.000+00:00,2022-10-22T16:11:08.000+00:00,2022-10-22T16:41:51.000+00:00,2022-10-22T19:11:04.000+00:00,2022-10-22T20:35:47.000+00:00,2022-10-22T22:47:48.000+00:00,2022-10-23T15:15:45.000+00:00
5898,Luderx MOUTANIN,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:37:42.000+00:00,2022-10-21T23:37:42.000+00:00,2022-10-22T01:15:59.000+00:00,2022-10-22T01:53:31.000+00:00,2022-10-22T02:42:44.000+00:00,2022-10-22T05:08:30.000+00:00,2022-10-22T06:20:36.000+00:00,2022-10-22T07:24:20.000+00:00,2022-10-22T09:26:22.000+00:00,2022-10-22T11:02:21.000+00:00,2022-10-22T12:32:20.000+00:00,2022-10-22T13:05:38.000+00:00,2022-10-22T15:33:09.000+00:00,2022-10-22T16:05:45.000+00:00,2022-10-22T17:45:45.000+00:00,2022-10-22T20:24:51.000+00:00,2022-10-22T22:49:49.000+00:00,2022-10-22T23:56:17.000+00:00
5228,Fabrice ALMAR,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:37:32.000+00:00,2022-10-21T23:28:45.000+00:00,2022-10-22T01:06:39.000+00:00,2022-10-22T01:53:44.000+00:00,2022-10-22T02:42:27.000+00:00,2022-10-22T05:08:33.000+00:00,2022-10-22T06:20:25.000+00:00,2022-10-22T07:24:28.000+00:00,2022-10-22T09:26:12.000+00:00,2022-10-22T11:02:58.000+00:00,2022-10-22T12:31:29.000+00:00,2022-10-22T13:05:53.000+00:00,2022-10-22T15:33:12.000+00:00,2022-10-22T16:05:14.000+00:00,2022-10-22T17:47:01.000+00:00,2022-10-22T20:26:42.000+00:00,2022-10-22T22:49:52.000+00:00,2022-10-22T23:55:55.000+00:00
5374,Laurent MOUTAMA,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:36:46.000+00:00,2022-10-21T23:37:31.000+00:00,2022-10-22T01:28:30.000+00:00,2022-10-22T02:10:20.000+00:00,2022-10-22T02:38:42.000+00:00,2022-10-22T05:24:29.000+00:00,2022-10-22T06:52:24.000+00:00,2022-10-22T08:00:04.000+00:00,2022-10-22T10:10:30.000+00:00,2022-10-22T11:39:41.000+00:00,2022-10-22T13:02:28.000+00:00,2022-10-22T13:37:30.000+00:00,2022-10-22T15:52:41.000+00:00,2022-10-22T16:23:43.000+00:00,2022-10-22T18:06:36.000+00:00,2022-10-22T20:07:57.000+00:00,2022-10-22T22:42:59.000+00:00,2022-10-22T23:58:26.000+00:00
5252,Mickael HOARAU,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:35:39.000+00:00,2022-10-21T23:24:43.000+00:00,2022-10-22T01:08:07.000+00:00,2022-10-22T01:52:12.000+00:00,2022-10-22T02:20:21.000+00:00,2022-10-22T04:52:51.000+00:00,2022-10-22T06:14:40.000+00:00,2022-10-22T07:24:17.000+00:00,2022-10-22T09:27:55.000+00:00,2022-10-22T11:00:44.000+00:00,2022-10-22T12:41:51.000+00:00,2022-10-22T13:18:18.000+00:00,2022-10-22T15:41:12.000+00:00,2022-10-22T16:17:59.000+00:00,2022-10-22T18:17:55.000+00:00,2022-10-22T20:11:19.000+00:00,2022-10-22T22:54:33.000+00:00,2022-10-22T23:59:51.000+00:00
