bib,name,status,category,sex,country,Peyreleau,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5373,Christophe FILLIERE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:18.000+00:00,2022-10-21T09:29:41.000+00:00,2022-10-21T11:05:33.000+00:00,2022-10-21T13:18:57.000+00:00,2022-10-21T15:49:45.000+00:00,2022-10-21T18:04:58.000+00:00,2022-10-21T19:08:32.000+00:00,2022-10-21T20:37:24.000+00:00,2022-10-21T21:24:36.000+00:00,2022-10-21T22:10:11.000+00:00
5643,Karine MOMMER,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:20.000+00:00,2022-10-21T09:19:00.000+00:00,2022-10-21T10:46:02.000+00:00,2022-10-21T13:22:42.000+00:00,2022-10-21T15:50:48.000+00:00,2022-10-21T18:11:01.000+00:00,2022-10-21T19:18:17.000+00:00,2022-10-21T20:32:20.000+00:00,2022-10-21T21:19:27.000+00:00,2022-10-21T22:09:50.000+00:00
5552,Daniel CANTIN,FINISHER,M5-M6H,MALE,FR,2022-10-21T07:05:27.000+00:00,2022-10-21T09:21:16.000+00:00,2022-10-21T10:42:48.000+00:00,2022-10-21T13:17:10.000+00:00,2022-10-21T16:08:56.000+00:00,2022-10-21T18:04:50.000+00:00,2022-10-21T19:08:44.000+00:00,2022-10-21T20:24:12.000+00:00,2022-10-21T21:24:38.000+00:00,2022-10-22T00:35:42.000+00:00
5540,Jean-Gael GUILLO,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:17.000+00:00,2022-10-21T09:20:09.000+00:00,2022-10-21T10:46:45.000+00:00,2022-10-21T13:13:22.000+00:00,2022-10-21T16:05:51.000+00:00,2022-10-21T18:14:03.000+00:00,2022-10-21T19:24:26.000+00:00,2022-10-21T20:40:44.000+00:00,2022-10-21T21:31:37.000+00:00,2022-10-21T22:14:24.000+00:00
5365,Willy AMALIR,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:13.000+00:00,2022-10-21T09:21:26.000+00:00,2022-10-21T10:58:09.000+00:00,2022-10-21T13:22:20.000+00:00,2022-10-21T16:11:39.000+00:00,2022-10-21T18:08:25.000+00:00,2022-10-21T19:22:05.000+00:00,2022-10-21T20:40:44.000+00:00,2022-10-21T21:25:55.000+00:00,2022-10-21T22:21:31.000+00:00
5572,Frederic POMME,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:34.000+00:00,2022-10-21T09:26:14.000+00:00,2022-10-21T10:58:38.000+00:00,2022-10-21T13:41:37.000+00:00,2022-10-21T16:12:12.000+00:00,2022-10-21T18:29:29.000+00:00,2022-10-21T19:29:49.000+00:00,2022-10-21T20:50:04.000+00:00,2022-10-21T21:32:18.000+00:00,2022-10-21T22:22:15.000+00:00
5135,Baptiste ASSIÉ,FINISHER,SE H,MALE,FR,2022-10-21T06:50:32.000+00:00,2022-10-21T08:53:28.000+00:00,2022-10-21T10:11:13.000+00:00,2022-10-21T12:37:57.000+00:00,2022-10-21T15:00:52.000+00:00,2022-10-21T17:05:59.000+00:00,2022-10-21T18:44:07.000+00:00,2022-10-21T20:55:08.000+00:00,2022-10-21T21:38:13.000+00:00,2022-10-21T22:23:37.000+00:00
5582,Stéphanie BRELINSKY,FINISHER,SE F,FEMALE,FR,2022-10-21T07:05:07.000+00:00,2022-10-21T09:27:40.000+00:00,2022-10-21T10:54:53.000+00:00,2022-10-21T13:16:49.000+00:00,2022-10-21T15:54:16.000+00:00,2022-10-21T18:01:40.000+00:00,2022-10-21T19:04:45.000+00:00,2022-10-21T20:33:17.000+00:00,2022-10-21T21:30:14.000+00:00,2022-10-21T22:23:44.000+00:00
5583,Nicolas BRELINSKY,FINISHER,SE H,MALE,FR,2022-10-21T07:05:07.000+00:00,2022-10-21T09:27:43.000+00:00,2022-10-21T10:54:54.000+00:00,2022-10-21T13:15:13.000+00:00,2022-10-21T15:45:28.000+00:00,2022-10-21T18:01:41.000+00:00,2022-10-21T19:04:47.000+00:00,2022-10-21T20:33:27.000+00:00,2022-10-21T21:30:19.000+00:00,2022-10-21T22:23:44.000+00:00
5056,Karine GARNCARZYK,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:14.000+00:00,2022-10-21T09:29:33.000+00:00,2022-10-21T11:05:31.000+00:00,2022-10-21T13:55:13.000+00:00,2022-10-21T16:18:26.000+00:00,2022-10-21T18:28:28.000+00:00,2022-10-21T19:30:03.000+00:00,2022-10-21T20:45:42.000+00:00,2022-10-21T21:29:46.000+00:00,2022-10-21T22:24:31.000+00:00
5396,Xavier MARCHAND,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:22.000+00:00,2022-10-21T09:20:58.000+00:00,2022-10-21T10:45:09.000+00:00,2022-10-21T12:55:10.000+00:00,2022-10-21T15:49:15.000+00:00,2022-10-21T18:14:46.000+00:00,2022-10-21T19:24:27.000+00:00,2022-10-21T20:51:40.000+00:00,2022-10-21T21:32:23.000+00:00,2022-10-21T22:24:59.000+00:00
5475,Marie-Anne ROCHETEAU,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:32.000+00:00,2022-10-21T09:29:14.000+00:00,2022-10-21T11:01:14.000+00:00,2022-10-21T13:37:52.000+00:00,2022-10-21T16:16:19.000+00:00,2022-10-21T18:11:47.000+00:00,2022-10-21T19:16:49.000+00:00,2022-10-21T20:37:42.000+00:00,2022-10-21T21:31:49.000+00:00,2022-10-21T22:30:49.000+00:00
5567,Stéphanie CLAUDEL,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:09.000+00:00,2022-10-21T09:32:47.000+00:00,2022-10-21T11:05:08.000+00:00,2022-10-21T13:56:42.000+00:00,2022-10-21T16:16:16.000+00:00,2022-10-21T18:25:46.000+00:00,2022-10-21T19:26:55.000+00:00,2022-10-21T20:42:57.000+00:00,2022-10-21T21:36:55.000+00:00,2022-10-21T22:30:55.000+00:00
5566,Karine ZUMSTEIN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:09.000+00:00,2022-10-21T09:32:43.000+00:00,2022-10-21T11:05:06.000+00:00,2022-10-21T13:54:45.000+00:00,2022-10-21T16:12:54.000+00:00,2022-10-21T18:23:55.000+00:00,2022-10-21T19:20:25.000+00:00,2022-10-21T20:43:05.000+00:00,2022-10-21T21:36:56.000+00:00,2022-10-21T22:29:32.000+00:00
5509,Jerome DURAND,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:33.000+00:00,2022-10-21T09:27:16.000+00:00,2022-10-21T11:04:40.000+00:00,2022-10-21T13:37:29.000+00:00,2022-10-21T15:59:19.000+00:00,2022-10-21T18:11:28.000+00:00,2022-10-21T19:24:48.000+00:00,2022-10-21T20:42:21.000+00:00,2022-10-21T21:38:23.000+00:00,2022-10-21T22:36:29.000+00:00
5031,Stéphanie CATTOEN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:25.000+00:00,2022-10-21T09:05:42.000+00:00,2022-10-21T10:27:58.000+00:00,2022-10-21T12:47:27.000+00:00,2022-10-21T15:46:47.000+00:00,2022-10-21T18:25:51.000+00:00,2022-10-21T19:32:18.000+00:00,2022-10-21T20:43:20.000+00:00,2022-10-21T21:34:22.000+00:00,2022-10-21T22:44:29.000+00:00
5363,Ségolène MARTINOT,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:08.000+00:00,2022-10-21T09:21:33.000+00:00,2022-10-21T10:53:24.000+00:00,2022-10-21T13:21:37.000+00:00,2022-10-21T16:17:37.000+00:00,2022-10-21T18:19:42.000+00:00,2022-10-21T19:24:54.000+00:00,2022-10-21T20:43:07.000+00:00,2022-10-21T21:36:43.000+00:00,2022-10-21T22:49:23.000+00:00
5066,Florentina DECA,FINISHER,SE F,FEMALE,RO,2022-10-21T06:50:43.000+00:00,2022-10-21T09:15:46.000+00:00,2022-10-21T10:56:43.000+00:00,2022-10-21T13:43:58.000+00:00,2022-10-21T16:23:12.000+00:00,2022-10-21T18:26:30.000+00:00,2022-10-21T19:39:52.000+00:00,2022-10-21T20:50:06.000+00:00,2022-10-21T21:46:57.000+00:00,2022-10-21T22:47:48.000+00:00
5544,Delphine CREPIN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:29.000+00:00,2022-10-21T09:25:46.000+00:00,2022-10-21T10:57:25.000+00:00,2022-10-21T13:30:29.000+00:00,2022-10-21T16:14:12.000+00:00,2022-10-21T18:37:58.000+00:00,2022-10-21T19:51:48.000+00:00,2022-10-21T20:59:13.000+00:00,2022-10-21T21:50:43.000+00:00,2022-10-21T22:50:06.000+00:00
5042,Serge DUBLET,FINISHER,M7-M8H,MALE,BE,2022-10-21T06:50:27.000+00:00,2022-10-21T09:07:37.000+00:00,2022-10-21T11:03:15.000+00:00,2022-10-21T13:44:33.000+00:00,2022-10-21T16:36:34.000+00:00,2022-10-21T18:42:37.000+00:00,2022-10-21T19:57:07.000+00:00,2022-10-21T21:03:13.000+00:00,2022-10-21T21:53:26.000+00:00,2022-10-21T22:53:25.000+00:00
5382,François LONCHAMP,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:16.000+00:00,2022-10-21T09:27:49.000+00:00,2022-10-21T11:09:33.000+00:00,2022-10-21T13:54:08.000+00:00,2022-10-21T16:24:43.000+00:00,2022-10-21T18:41:58.000+00:00,2022-10-21T20:00:37.000+00:00,2022-10-21T21:19:22.000+00:00,2022-10-21T21:59:36.000+00:00,2022-10-21T22:53:40.000+00:00
5505,Julien DESEILLE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:11.000+00:00,2022-10-21T09:23:29.000+00:00,2022-10-21T10:56:49.000+00:00,2022-10-21T13:51:00.000+00:00,2022-10-21T16:45:09.000+00:00,2022-10-21T18:54:08.000+00:00,2022-10-21T19:59:06.000+00:00,2022-10-21T21:14:00.000+00:00,2022-10-21T22:03:17.000+00:00,2022-10-21T23:03:15.000+00:00
5658,Christian MOULINS,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:37.000+00:00,2022-10-21T09:28:59.000+00:00,2022-10-21T11:07:10.000+00:00,2022-10-21T13:44:21.000+00:00,2022-10-21T16:21:02.000+00:00,2022-10-21T18:41:44.000+00:00,2022-10-21T19:48:31.000+00:00,2022-10-21T21:06:59.000+00:00,2022-10-21T21:59:11.000+00:00,2022-10-21T22:58:05.000+00:00
5106,Nathalie BARBET,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T09:16:37.000+00:00,2022-10-21T10:55:25.000+00:00,2022-10-21T13:35:40.000+00:00,2022-10-21T16:19:26.000+00:00,2022-10-21T18:40:06.000+00:00,2022-10-21T19:53:52.000+00:00,2022-10-21T21:10:16.000+00:00,2022-10-21T21:54:55.000+00:00,2022-10-21T22:58:52.000+00:00
5399,Christophe LETESSIER,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:23.000+00:00,2022-10-21T09:43:02.000+00:00,2022-10-21T11:50:22.000+00:00,2022-10-21T14:54:37.000+00:00,2022-10-21T17:06:43.000+00:00,2022-10-21T19:00:43.000+00:00,2022-10-21T20:12:04.000+00:00,2022-10-21T21:33:53.000+00:00,2022-10-21T22:25:28.000+00:00,2022-10-21T23:24:16.000+00:00
5511,Jean-Hugues RIVIERE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:21.000+00:00,2022-10-21T09:28:43.000+00:00,2022-10-21T11:01:49.000+00:00,2022-10-21T13:55:27.000+00:00,2022-10-21T16:45:25.000+00:00,2022-10-21T19:11:10.000+00:00,2022-10-21T20:20:36.000+00:00,2022-10-21T21:42:39.000+00:00,2022-10-21T22:33:25.000+00:00,2022-10-21T23:29:04.000+00:00
5397,Katia BARENGER,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:22.000+00:00,2022-10-21T09:41:54.000+00:00,2022-10-21T11:18:58.000+00:00,2022-10-21T14:03:06.000+00:00,2022-10-21T16:47:23.000+00:00,2022-10-21T18:59:40.000+00:00,2022-10-21T20:21:50.000+00:00,2022-10-21T21:37:04.000+00:00,2022-10-21T22:24:41.000+00:00,2022-10-21T23:43:23.000+00:00
5431,Céline BITARD,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:37.000+00:00,2022-10-21T09:41:40.000+00:00,2022-10-21T11:22:22.000+00:00,2022-10-21T14:02:37.000+00:00,2022-10-21T16:39:16.000+00:00,2022-10-21T18:59:39.000+00:00,2022-10-21T20:21:50.000+00:00,2022-10-21T21:37:04.000+00:00,2022-10-21T22:24:40.000+00:00,2022-10-21T23:43:27.000+00:00
5626,Maria FRAGKOU,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:42.000+00:00,2022-10-21T09:48:16.000+00:00,2022-10-21T11:25:33.000+00:00,2022-10-21T14:06:39.000+00:00,2022-10-21T16:41:05.000+00:00,2022-10-21T18:52:08.000+00:00,2022-10-21T20:03:23.000+00:00,2022-10-21T21:21:31.000+00:00,2022-10-21T22:15:24.000+00:00,2022-10-21T23:55:36.000+00:00
5339,Rachid SAHNOUN,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:21.000+00:00,2022-10-21T09:12:13.000+00:00,2022-10-21T10:45:47.000+00:00,2022-10-21T13:40:01.000+00:00,2022-10-21T16:40:25.000+00:00,2022-10-21T19:03:54.000+00:00,2022-10-21T20:15:35.000+00:00,2022-10-21T21:50:12.000+00:00,2022-10-21T22:38:41.000+00:00,2022-10-21T23:42:29.000+00:00
5340,Nouzha SAHNOUN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T09:12:17.000+00:00,2022-10-21T10:51:50.000+00:00,2022-10-21T13:40:32.000+00:00,2022-10-21T16:45:47.000+00:00,2022-10-21T19:03:58.000+00:00,2022-10-21T20:15:35.000+00:00,2022-10-21T21:49:59.000+00:00,2022-10-21T22:38:37.000+00:00,2022-10-21T23:42:29.000+00:00
5476,Viviane DENIS,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:33.000+00:00,2022-10-21T09:35:23.000+00:00,2022-10-21T11:22:41.000+00:00,2022-10-21T14:02:40.000+00:00,2022-10-21T17:02:53.000+00:00,2022-10-21T19:06:01.000+00:00,2022-10-21T20:17:23.000+00:00,2022-10-21T21:40:03.000+00:00,2022-10-21T22:32:59.000+00:00,2022-10-21T23:50:22.000+00:00
5404,Willy HERAULT,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:39.000+00:00,2022-10-21T09:33:53.000+00:00,2022-10-21T11:00:02.000+00:00,2022-10-21T14:02:49.000+00:00,2022-10-21T16:58:08.000+00:00,2022-10-21T19:13:16.000+00:00,2022-10-21T20:33:52.000+00:00,2022-10-21T21:57:32.000+00:00,2022-10-21T22:59:14.000+00:00,2022-10-22T00:32:59.000+00:00
5405,Franck HERAULT,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:39.000+00:00,2022-10-21T09:33:55.000+00:00,2022-10-21T11:00:06.000+00:00,2022-10-21T13:51:19.000+00:00,2022-10-21T16:43:41.000+00:00,2022-10-21T19:13:05.000+00:00,2022-10-21T20:33:53.000+00:00,2022-10-21T21:52:45.000+00:00,2022-10-21T22:59:16.000+00:00,2022-10-22T00:04:49.000+00:00
5463,Christian BIARD,FINISHER,M5-M6H,MALE,FR,2022-10-21T07:05:29.000+00:00,2022-10-21T09:39:10.000+00:00,2022-10-21T11:13:09.000+00:00,2022-10-21T14:11:52.000+00:00,2022-10-21T16:54:50.000+00:00,2022-10-21T19:07:52.000+00:00,2022-10-21T20:17:45.000+00:00,2022-10-21T22:00:27.000+00:00,2022-10-21T23:01:38.000+00:00,2022-10-21T23:59:30.000+00:00
5527,Mathieu GENSAC,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:25.000+00:00,2022-10-21T09:33:39.000+00:00,2022-10-21T11:14:58.000+00:00,2022-10-21T13:57:23.000+00:00,2022-10-21T17:05:58.000+00:00,2022-10-21T19:20:22.000+00:00,2022-10-21T20:33:53.000+00:00,2022-10-21T22:06:38.000+00:00,2022-10-21T23:09:47.000+00:00,2022-10-22T00:11:47.000+00:00
5364,Catherine GOLD DALG,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:09.000+00:00,2022-10-21T09:39:56.000+00:00,2022-10-21T11:22:25.000+00:00,2022-10-21T13:54:11.000+00:00,2022-10-21T16:36:54.000+00:00,2022-10-21T19:02:18.000+00:00,2022-10-21T20:30:15.000+00:00,2022-10-21T22:08:59.000+00:00,2022-10-21T23:06:37.000+00:00,2022-10-22T00:13:42.000+00:00
5508,Vincent BATAILLE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:32.000+00:00,2022-10-21T09:27:20.000+00:00,2022-10-21T11:04:43.000+00:00,2022-10-21T14:13:26.000+00:00,2022-10-21T17:09:25.000+00:00,2022-10-21T19:41:07.000+00:00,2022-10-21T20:49:58.000+00:00,2022-10-21T22:11:30.000+00:00,2022-10-21T23:09:50.000+00:00,2022-10-22T00:15:11.000+00:00
5623,Mickael DELGOVE,FINISHER,SE H,MALE,FR,2022-10-21T07:05:43.000+00:00,2022-10-21T09:33:43.000+00:00,2022-10-21T11:09:00.000+00:00,2022-10-21T13:49:06.000+00:00,2022-10-21T16:42:40.000+00:00,2022-10-21T19:10:36.000+00:00,2022-10-21T20:41:48.000+00:00,2022-10-21T22:05:46.000+00:00,2022-10-21T23:16:56.000+00:00,2022-10-22T00:32:50.000+00:00
5629,Charlotte LEROY,FINISHER,SE F,FEMALE,FR,2022-10-21T07:05:43.000+00:00,2022-10-21T09:33:58.000+00:00,2022-10-21T11:09:05.000+00:00,2022-10-21T13:49:02.000+00:00,2022-10-21T16:42:32.000+00:00,2022-10-21T19:10:40.000+00:00,2022-10-21T20:41:48.000+00:00,2022-10-21T22:05:38.000+00:00,2022-10-21T23:16:59.000+00:00,2022-10-22T00:31:10.000+00:00
5642,Francoisxavier GROLLEAU,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:43.000+00:00,2022-10-21T09:34:00.000+00:00,2022-10-21T11:08:59.000+00:00,2022-10-21T13:48:51.000+00:00,2022-10-21T16:41:24.000+00:00,2022-10-21T19:10:30.000+00:00,2022-10-21T20:41:39.000+00:00,2022-10-21T22:05:25.000+00:00,2022-10-21T23:16:41.000+00:00,2022-10-22T00:31:11.000+00:00
5390,Emmanuel DALAIS,FINISHER,M5-M6H,MALE,FR,2022-10-21T07:05:12.000+00:00,2022-10-21T09:29:20.000+00:00,2022-10-21T11:10:14.000+00:00,2022-10-21T14:04:16.000+00:00,2022-10-21T17:31:56.000+00:00,2022-10-21T19:57:34.000+00:00,2022-10-21T21:09:38.000+00:00,2022-10-21T22:47:24.000+00:00,2022-10-21T23:45:30.000+00:00,2022-10-22T00:31:23.000+00:00
5030,Bruno GRARDEL,FINISHER,M5-M6H,MALE,FR,2022-10-21T06:50:23.000+00:00,2022-10-21T09:18:15.000+00:00,2022-10-21T10:55:31.000+00:00,2022-10-21T14:03:34.000+00:00,2022-10-21T17:13:41.000+00:00,2022-10-21T19:25:31.000+00:00,2022-10-21T20:38:05.000+00:00,2022-10-21T22:17:29.000+00:00,2022-10-21T23:27:31.000+00:00,2022-10-22T00:35:56.000+00:00
5496,Damien TRIPET,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:40.000+00:00,2022-10-21T09:48:00.000+00:00,2022-10-21T11:38:40.000+00:00,2022-10-21T14:51:51.000+00:00,2022-10-21T17:41:08.000+00:00,2022-10-21T20:07:12.000+00:00,2022-10-21T21:24:05.000+00:00,2022-10-21T22:54:22.000+00:00,2022-10-21T23:44:21.000+00:00,2022-10-22T00:47:06.000+00:00
5487,Claire DUMONT,FINISHER,M5-M6F,FEMALE,FR,2022-10-21T07:05:40.000+00:00,2022-10-21T09:48:13.000+00:00,2022-10-21T11:38:25.000+00:00,2022-10-21T14:52:22.000+00:00,2022-10-21T17:40:58.000+00:00,2022-10-21T20:07:01.000+00:00,2022-10-21T21:24:06.000+00:00,2022-10-21T22:54:20.000+00:00,2022-10-21T23:44:22.000+00:00,2022-10-22T00:47:06.000+00:00
5378,Denis RENOU,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:18.000+00:00,2022-10-21T09:35:12.000+00:00,2022-10-21T12:11:54.000+00:00,2022-10-21T14:31:36.000+00:00,2022-10-21T17:42:49.000+00:00,2022-10-21T20:00:50.000+00:00,2022-10-21T21:02:59.000+00:00,2022-10-21T23:06:50.000+00:00,2022-10-21T23:59:29.000+00:00,2022-10-22T01:08:39.000+00:00
5441,Sylvie JANSSENS,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:38.000+00:00,2022-10-21T09:48:25.000+00:00,2022-10-21T11:30:29.000+00:00,2022-10-21T14:08:55.000+00:00,2022-10-21T17:18:32.000+00:00,2022-10-21T19:41:03.000+00:00,2022-10-21T21:06:27.000+00:00,2022-10-21T22:41:32.000+00:00,2022-10-21T23:45:40.000+00:00,2022-10-22T01:42:42.000+00:00
5172,Patrice DEVIMEUX,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T06:50:32.000+00:00,2022-10-21T08:48:46.000+00:00,2022-10-21T10:03:19.000+00:00,2022-10-21T12:11:45.000+00:00,2022-10-21T14:43:16.000+00:00,2022-10-21T16:26:29.000+00:00,2022-10-21T17:27:33.000+00:00,2022-10-21T18:45:02.000+00:00,,
5299,Samuel URTADO,WITHDRAWN,SE H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:06:44.000+00:00,2022-10-21T08:56:13.000+00:00,2022-10-21T10:01:38.000+00:00,2022-10-21T11:20:16.000+00:00,2022-10-21T12:25:23.000+00:00,2022-10-21T13:04:54.000+00:00,,,
5214,Pierrre-Louis ARCHIMBAUD,WITHDRAWN,SE H,MALE,FR,2022-10-21T07:05:04.000+00:00,2022-10-21T08:44:43.000+00:00,2022-10-21T09:48:28.000+00:00,2022-10-21T11:18:28.000+00:00,2022-10-21T13:01:27.000+00:00,2022-10-21T14:41:12.000+00:00,2022-10-21T15:52:11.000+00:00,,,
5445,Mickael TEILLET,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:17.000+00:00,2022-10-21T09:04:45.000+00:00,2022-10-21T10:14:20.000+00:00,2022-10-21T11:59:37.000+00:00,2022-10-21T14:03:16.000+00:00,2022-10-21T15:52:51.000+00:00,2022-10-21T16:59:39.000+00:00,,,
5471,Benoît GAUDY,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:17.000+00:00,2022-10-21T09:08:38.000+00:00,2022-10-21T10:22:44.000+00:00,2022-10-21T12:22:59.000+00:00,2022-10-21T14:46:41.000+00:00,2022-10-21T17:12:59.000+00:00,2022-10-21T18:27:03.000+00:00,,,
5493,Roland HUVELIN,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T07:05:06.000+00:00,2022-10-21T09:17:37.000+00:00,2022-10-21T10:39:36.000+00:00,2022-10-21T12:56:44.000+00:00,2022-10-21T15:16:31.000+00:00,2022-10-21T17:22:07.000+00:00,2022-10-21T18:34:15.000+00:00,,,
5428,Sandra MARTHE,WITHDRAWN,M1-M2F,FEMALE,FR,2022-10-21T07:05:06.000+00:00,2022-10-21T09:19:24.000+00:00,2022-10-21T10:42:18.000+00:00,2022-10-21T12:57:23.000+00:00,2022-10-21T15:15:47.000+00:00,2022-10-21T17:29:56.000+00:00,2022-10-21T18:38:49.000+00:00,,,
5490,Christophe CAMUS,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T06:50:31.000+00:00,2022-10-21T08:54:27.000+00:00,2022-10-21T10:12:51.000+00:00,2022-10-21T12:09:54.000+00:00,2022-10-21T14:46:52.000+00:00,2022-10-21T16:57:13.000+00:00,2022-10-22T00:52:01.000+00:00,,,
5198,Jérémy OUFFE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:21.000+00:00,2022-10-21T09:13:37.000+00:00,2022-10-21T10:27:07.000+00:00,2022-10-21T12:20:22.000+00:00,2022-10-21T14:13:22.000+00:00,2022-10-21T16:18:36.000+00:00,,,,
5064,Blandine GOMART JACQUET,WITHDRAWN,M3-M4F,FEMALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T09:06:02.000+00:00,2022-10-21T10:37:14.000+00:00,2022-10-21T12:57:54.000+00:00,2022-10-21T15:31:14.000+00:00,2022-10-21T18:45:21.000+00:00,,,,
5369,Vincent DESMARTIN,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T07:05:26.000+00:00,2022-10-21T09:31:06.000+00:00,2022-10-21T11:05:22.000+00:00,2022-10-21T13:51:49.000+00:00,2022-10-21T16:45:19.000+00:00,2022-10-21T18:56:22.000+00:00,,,,
5349,Thomas BOISTEUX,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T06:51:04.000+00:00,2022-10-21T08:47:41.000+00:00,2022-10-21T11:10:08.000+00:00,,2022-10-21T12:00:12.000+00:00,,,,,
5318,Léo CARRIE,WITHDRAWN,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:11:14.000+00:00,2022-10-21T09:04:18.000+00:00,2022-10-21T10:15:05.000+00:00,2022-10-21T12:11:36.000+00:00,,,,,
5413,Eric GENDRON,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T07:05:05.000+00:00,2022-10-21T09:02:45.000+00:00,2022-10-21T10:05:26.000+00:00,2022-10-21T11:47:49.000+00:00,2022-10-21T13:28:21.000+00:00,,,,,
5297,Florent DROUET,WITHDRAWN,SE H,MALE,FR,2022-10-21T07:05:07.000+00:00,2022-10-21T08:47:04.000+00:00,2022-10-21T09:54:12.000+00:00,2022-10-21T11:29:10.000+00:00,2022-10-21T13:35:32.000+00:00,,,,,
5636,Gaetan LAMORINIERE,WITHDRAWN,SE H,MALE,FR,2022-10-21T07:05:07.000+00:00,2022-10-21T08:55:11.000+00:00,2022-10-21T09:58:43.000+00:00,2022-10-21T11:49:20.000+00:00,2022-10-21T13:36:40.000+00:00,,,,,
5165,Pierre ALLARD,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:03.000+00:00,2022-10-21T08:36:16.000+00:00,2022-10-21T09:35:01.000+00:00,2022-10-21T10:51:18.000+00:00,2022-10-21T13:39:53.000+00:00,,,,,
5143,Remy SALSON,WITHDRAWN,M5-M6H,MALE,FR,2022-10-21T06:50:34.000+00:00,2022-10-21T08:56:24.000+00:00,2022-10-21T10:14:36.000+00:00,2022-10-21T12:08:01.000+00:00,2022-10-21T14:32:39.000+00:00,,,,,
5592,Mohand-Said HAMMICHE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:16.000+00:00,2022-10-21T09:15:56.000+00:00,2022-10-21T10:30:42.000+00:00,2022-10-21T12:40:34.000+00:00,2022-10-21T14:52:20.000+00:00,,,,,
5355,Sébastien FILLIETTE,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:22.000+00:00,2022-10-21T09:19:11.000+00:00,2022-10-21T10:37:28.000+00:00,2022-10-21T12:38:38.000+00:00,2022-10-21T15:30:45.000+00:00,,,,,
5531,Stephane VARRET,WITHDRAWN,M1-M2H,MALE,FR,2022-10-21T07:05:12.000+00:00,2022-10-21T09:10:32.000+00:00,2022-10-21T10:35:25.000+00:00,2022-10-21T13:01:18.000+00:00,2022-10-21T15:42:23.000+00:00,,,,,
5532,Philippe MAUDET,WITHDRAWN,M3-M4H,MALE,FR,2022-10-21T07:05:10.000+00:00,2022-10-21T09:16:51.000+00:00,2022-10-21T10:44:05.000+00:00,2022-10-21T13:02:45.000+00:00,2022-10-21T15:44:47.000+00:00,,,,,
